,e_serial_p0,Direction_p0,e_high_p0,e_low_p0,e_close_p0,e_serial_p1,Direction_p1,e_high_p1,e_low_p1,e_close_p1,e_serial_p2,Direction_p2,e_high_p2,e_low_p2,e_close_p2,e_serial_p3,Direction_p3,e_high_p3,e_low_p3,e_close_p3,e_serial_p4,Direction_p4,e_high_p4,e_low_p4,e_close_p4,e_serial_p5,Direction_p5,e_high_p5,e_low_p5,e_close_p5,w0,w1,w2,w3,w4,w5,c_serial,c_high,c_low,c_close,c_time
10,176,Bull,1.1281,1.1255,1.1279,254,Bear,1.1452,1.1426,1.1427,284,Bull,1.1384,1.1371,1.1382,364,Bear,1.1547,1.154,1.1541,369,Bull,1.1532,1.1507,1.1522,374,Bear,1.1601,1.1578,1.1591,2020-07-10 15:00:00,2020-07-15 21:00:00,2020-07-17 03:00:00,2020-07-22 11:00:00,2020-07-22 16:00:00,2020-07-22 21:00:00,378,1.1582,1.1565,1.1569,2020-07-23 01:00:00
11,176,Bull,1.1281,1.1255,1.1279,321,Bear,1.1468,1.1443,1.1458,326,Bull,1.1429,1.1403,1.1419,364,Bear,1.1547,1.154,1.1541,369,Bull,1.1532,1.1507,1.1522,374,Bear,1.1601,1.1578,1.1591,2020-07-10 15:00:00,2020-07-20 16:00:00,2020-07-20 21:00:00,2020-07-22 11:00:00,2020-07-22 16:00:00,2020-07-22 21:00:00,378,1.1582,1.1565,1.1569,2020-07-23 01:00:00
12,224,Bull,1.1344,1.1325,1.1331,254,Bear,1.1452,1.1426,1.1427,284,Bull,1.1384,1.1371,1.1382,364,Bear,1.1547,1.154,1.1541,369,Bull,1.1532,1.1507,1.1522,374,Bear,1.1601,1.1578,1.1591,2020-07-14 15:00:00,2020-07-15 21:00:00,2020-07-17 03:00:00,2020-07-22 11:00:00,2020-07-22 16:00:00,2020-07-22 21:00:00,378,1.1582,1.1565,1.1569,2020-07-23 01:00:00
13,224,Bull,1.1344,1.1325,1.1331,321,Bear,1.1468,1.1443,1.1458,326,Bull,1.1429,1.1403,1.1419,364,Bear,1.1547,1.154,1.1541,369,Bull,1.1532,1.1507,1.1522,374,Bear,1.1601,1.1578,1.1591,2020-07-14 15:00:00,2020-07-20 16:00:00,2020-07-20 21:00:00,2020-07-22 11:00:00,2020-07-22 16:00:00,2020-07-22 21:00:00,378,1.1582,1.1565,1.1569,2020-07-23 01:00:00
14,275,Bull,1.1395,1.1378,1.1395,279,Bear,1.1442,1.1424,1.1433,284,Bull,1.1384,1.1371,1.1382,364,Bear,1.1547,1.154,1.1541,369,Bull,1.1532,1.1507,1.1522,374,Bear,1.1601,1.1578,1.1591,2020-07-16 18:00:00,2020-07-16 22:00:00,2020-07-17 03:00:00,2020-07-22 11:00:00,2020-07-22 16:00:00,2020-07-22 21:00:00,378,1.1582,1.1565,1.1569,2020-07-23 01:00:00
15,284,Bull,1.1384,1.1371,1.1382,321,Bear,1.1468,1.1443,1.1458,326,Bull,1.1429,1.1403,1.1419,364,Bear,1.1547,1.154,1.1541,369,Bull,1.1532,1.1507,1.1522,374,Bear,1.1601,1.1578,1.1591,2020-07-17 03:00:00,2020-07-20 16:00:00,2020-07-20 21:00:00,2020-07-22 11:00:00,2020-07-22 16:00:00,2020-07-22 21:00:00,378,1.1582,1.1565,1.1569,2020-07-23 01:00:00
16,224,Bull,1.1344,1.1325,1.1331,254,Bear,1.1452,1.1426,1.1427,284,Bull,1.1384,1.1371,1.1382,364,Bear,1.1547,1.154,1.1541,369,Bull,1.1532,1.1507,1.1522,436,Bear,1.1725,1.1708,1.1711,2020-07-14 15:00:00,2020-07-15 21:00:00,2020-07-17 03:00:00,2020-07-22 11:00:00,2020-07-22 16:00:00,2020-07-27 11:00:00,438,1.1705,1.1695,1.1702,2020-07-27 13:00:00
17,224,Bull,1.1344,1.1325,1.1331,254,Bear,1.1452,1.1426,1.1427,284,Bull,1.1384,1.1371,1.1382,374,Bear,1.1601,1.1578,1.1591,398,Bull,1.1587,1.154,1.1586,436,Bear,1.1725,1.1708,1.1711,2020-07-14 15:00:00,2020-07-15 21:00:00,2020-07-17 03:00:00,2020-07-22 21:00:00,2020-07-23 21:00:00,2020-07-27 11:00:00,438,1.1705,1.1695,1.1702,2020-07-27 13:00:00
18,224,Bull,1.1344,1.1325,1.1331,321,Bear,1.1468,1.1443,1.1458,326,Bull,1.1429,1.1403,1.1419,364,Bear,1.1547,1.154,1.1541,369,Bull,1.1532,1.1507,1.1522,436,Bear,1.1725,1.1708,1.1711,2020-07-14 15:00:00,2020-07-20 16:00:00,2020-07-20 21:00:00,2020-07-22 11:00:00,2020-07-22 16:00:00,2020-07-27 11:00:00,438,1.1705,1.1695,1.1702,2020-07-27 13:00:00
19,224,Bull,1.1344,1.1325,1.1331,321,Bear,1.1468,1.1443,1.1458,326,Bull,1.1429,1.1403,1.1419,374,Bear,1.1601,1.1578,1.1591,398,Bull,1.1587,1.154,1.1586,436,Bear,1.1725,1.1708,1.1711,2020-07-14 15:00:00,2020-07-20 16:00:00,2020-07-20 21:00:00,2020-07-22 21:00:00,2020-07-23 21:00:00,2020-07-27 11:00:00,438,1.1705,1.1695,1.1702,2020-07-27 13:00:00
20,275,Bull,1.1395,1.1378,1.1395,279,Bear,1.1442,1.1424,1.1433,284,Bull,1.1384,1.1371,1.1382,374,Bear,1.1601,1.1578,1.1591,398,Bull,1.1587,1.154,1.1586,436,Bear,1.1725,1.1708,1.1711,2020-07-16 18:00:00,2020-07-16 22:00:00,2020-07-17 03:00:00,2020-07-22 21:00:00,2020-07-23 21:00:00,2020-07-27 11:00:00,438,1.1705,1.1695,1.1702,2020-07-27 13:00:00
21,284,Bull,1.1384,1.1371,1.1382,321,Bear,1.1468,1.1443,1.1458,326,Bull,1.1429,1.1403,1.1419,374,Bear,1.1601,1.1578,1.1591,398,Bull,1.1587,1.154,1.1586,436,Bear,1.1725,1.1708,1.1711,2020-07-17 03:00:00,2020-07-20 16:00:00,2020-07-20 21:00:00,2020-07-22 21:00:00,2020-07-23 21:00:00,2020-07-27 11:00:00,438,1.1705,1.1695,1.1702,2020-07-27 13:00:00
22,224,Bull,1.1344,1.1325,1.1331,254,Bear,1.1452,1.1426,1.1427,284,Bull,1.1384,1.1371,1.1382,374,Bear,1.1601,1.1578,1.1591,398,Bull,1.1587,1.154,1.1586,448,Bear,1.1781,1.175,1.175,2020-07-14 15:00:00,2020-07-15 21:00:00,2020-07-17 03:00:00,2020-07-22 21:00:00,2020-07-23 21:00:00,2020-07-27 23:00:00,452,1.1752,1.1742,1.1746,2020-07-28 03:00:00
23,224,Bull,1.1344,1.1325,1.1331,321,Bear,1.1468,1.1443,1.1458,326,Bull,1.1429,1.1403,1.1419,374,Bear,1.1601,1.1578,1.1591,398,Bull,1.1587,1.154,1.1586,448,Bear,1.1781,1.175,1.175,2020-07-14 15:00:00,2020-07-20 16:00:00,2020-07-20 21:00:00,2020-07-22 21:00:00,2020-07-23 21:00:00,2020-07-27 23:00:00,452,1.1752,1.1742,1.1746,2020-07-28 03:00:00
24,275,Bull,1.1395,1.1378,1.1395,279,Bear,1.1442,1.1424,1.1433,284,Bull,1.1384,1.1371,1.1382,448,Bear,1.1781,1.175,1.175,465,Bull,1.1722,1.1699,1.1721,499,Bear,1.1806,1.1758,1.1766,2020-07-16 18:00:00,2020-07-16 22:00:00,2020-07-17 03:00:00,2020-07-27 23:00:00,2020-07-28 16:00:00,2020-07-30 02:00:00,511,1.1763,1.175,1.1757,2020-07-30 14:00:00
25,284,Bull,1.1384,1.1371,1.1382,321,Bear,1.1468,1.1443,1.1458,326,Bull,1.1429,1.1403,1.1419,448,Bear,1.1781,1.175,1.175,465,Bull,1.1722,1.1699,1.1721,499,Bear,1.1806,1.1758,1.1766,2020-07-17 03:00:00,2020-07-20 16:00:00,2020-07-20 21:00:00,2020-07-27 23:00:00,2020-07-28 16:00:00,2020-07-30 02:00:00,511,1.1763,1.175,1.1757,2020-07-30 14:00:00
26,284,Bull,1.1384,1.1371,1.1382,364,Bear,1.1547,1.154,1.1541,369,Bull,1.1532,1.1507,1.1522,448,Bear,1.1781,1.175,1.175,465,Bull,1.1722,1.1699,1.1721,499,Bear,1.1806,1.1758,1.1766,2020-07-17 03:00:00,2020-07-22 11:00:00,2020-07-22 16:00:00,2020-07-27 23:00:00,2020-07-28 16:00:00,2020-07-30 02:00:00,511,1.1763,1.175,1.1757,2020-07-30 14:00:00
27,284,Bull,1.1384,1.1371,1.1382,374,Bear,1.1601,1.1578,1.1591,398,Bull,1.1587,1.154,1.1586,448,Bear,1.1781,1.175,1.175,465,Bull,1.1722,1.1699,1.1721,499,Bear,1.1806,1.1758,1.1766,2020-07-17 03:00:00,2020-07-22 21:00:00,2020-07-23 21:00:00,2020-07-27 23:00:00,2020-07-28 16:00:00,2020-07-30 02:00:00,511,1.1763,1.175,1.1757,2020-07-30 14:00:00
28,326,Bull,1.1429,1.1403,1.1419,364,Bear,1.1547,1.154,1.1541,369,Bull,1.1532,1.1507,1.1522,448,Bear,1.1781,1.175,1.175,465,Bull,1.1722,1.1699,1.1721,499,Bear,1.1806,1.1758,1.1766,2020-07-20 21:00:00,2020-07-22 11:00:00,2020-07-22 16:00:00,2020-07-27 23:00:00,2020-07-28 16:00:00,2020-07-30 02:00:00,511,1.1763,1.175,1.1757,2020-07-30 14:00:00
29,326,Bull,1.1429,1.1403,1.1419,374,Bear,1.1601,1.1578,1.1591,398,Bull,1.1587,1.154,1.1586,448,Bear,1.1781,1.175,1.175,465,Bull,1.1722,1.1699,1.1721,499,Bear,1.1806,1.1758,1.1766,2020-07-20 21:00:00,2020-07-22 21:00:00,2020-07-23 21:00:00,2020-07-27 23:00:00,2020-07-28 16:00:00,2020-07-30 02:00:00,511,1.1763,1.175,1.1757,2020-07-30 14:00:00
30,369,Bull,1.1532,1.1507,1.1522,374,Bear,1.1601,1.1578,1.1591,398,Bull,1.1587,1.154,1.1586,448,Bear,1.1781,1.175,1.175,465,Bull,1.1722,1.1699,1.1721,499,Bear,1.1806,1.1758,1.1766,2020-07-22 16:00:00,2020-07-22 21:00:00,2020-07-23 21:00:00,2020-07-27 23:00:00,2020-07-28 16:00:00,2020-07-30 02:00:00,511,1.1763,1.175,1.1757,2020-07-30 14:00:00
31,275,Bull,1.1395,1.1378,1.1395,279,Bear,1.1442,1.1424,1.1433,284,Bull,1.1384,1.1371,1.1382,448,Bear,1.1781,1.175,1.175,465,Bull,1.1722,1.1699,1.1721,535,Bear,1.1909,1.1877,1.1902,2020-07-16 18:00:00,2020-07-16 22:00:00,2020-07-17 03:00:00,2020-07-27 23:00:00,2020-07-28 16:00:00,2020-07-31 14:00:00,537,1.1886,1.1852,1.1858,2020-07-31 16:00:00
32,275,Bull,1.1395,1.1378,1.1395,279,Bear,1.1442,1.1424,1.1433,284,Bull,1.1384,1.1371,1.1382,499,Bear,1.1806,1.1758,1.1766,514,Bull,1.1762,1.1731,1.1758,535,Bear,1.1909,1.1877,1.1902,2020-07-16 18:00:00,2020-07-16 22:00:00,2020-07-17 03:00:00,2020-07-30 02:00:00,2020-07-30 17:00:00,2020-07-31 14:00:00,537,1.1886,1.1852,1.1858,2020-07-31 16:00:00
33,284,Bull,1.1384,1.1371,1.1382,321,Bear,1.1468,1.1443,1.1458,326,Bull,1.1429,1.1403,1.1419,448,Bear,1.1781,1.175,1.175,465,Bull,1.1722,1.1699,1.1721,535,Bear,1.1909,1.1877,1.1902,2020-07-17 03:00:00,2020-07-20 16:00:00,2020-07-20 21:00:00,2020-07-27 23:00:00,2020-07-28 16:00:00,2020-07-31 14:00:00,537,1.1886,1.1852,1.1858,2020-07-31 16:00:00
34,284,Bull,1.1384,1.1371,1.1382,321,Bear,1.1468,1.1443,1.1458,326,Bull,1.1429,1.1403,1.1419,499,Bear,1.1806,1.1758,1.1766,514,Bull,1.1762,1.1731,1.1758,535,Bear,1.1909,1.1877,1.1902,2020-07-17 03:00:00,2020-07-20 16:00:00,2020-07-20 21:00:00,2020-07-30 02:00:00,2020-07-30 17:00:00,2020-07-31 14:00:00,537,1.1886,1.1852,1.1858,2020-07-31 16:00:00
35,284,Bull,1.1384,1.1371,1.1382,364,Bear,1.1547,1.154,1.1541,369,Bull,1.1532,1.1507,1.1522,448,Bear,1.1781,1.175,1.175,465,Bull,1.1722,1.1699,1.1721,535,Bear,1.1909,1.1877,1.1902,2020-07-17 03:00:00,2020-07-22 11:00:00,2020-07-22 16:00:00,2020-07-27 23:00:00,2020-07-28 16:00:00,2020-07-31 14:00:00,537,1.1886,1.1852,1.1858,2020-07-31 16:00:00
36,284,Bull,1.1384,1.1371,1.1382,364,Bear,1.1547,1.154,1.1541,369,Bull,1.1532,1.1507,1.1522,499,Bear,1.1806,1.1758,1.1766,514,Bull,1.1762,1.1731,1.1758,535,Bear,1.1909,1.1877,1.1902,2020-07-17 03:00:00,2020-07-22 11:00:00,2020-07-22 16:00:00,2020-07-30 02:00:00,2020-07-30 17:00:00,2020-07-31 14:00:00,537,1.1886,1.1852,1.1858,2020-07-31 16:00:00
37,284,Bull,1.1384,1.1371,1.1382,374,Bear,1.1601,1.1578,1.1591,398,Bull,1.1587,1.154,1.1586,448,Bear,1.1781,1.175,1.175,465,Bull,1.1722,1.1699,1.1721,535,Bear,1.1909,1.1877,1.1902,2020-07-17 03:00:00,2020-07-22 21:00:00,2020-07-23 21:00:00,2020-07-27 23:00:00,2020-07-28 16:00:00,2020-07-31 14:00:00,537,1.1886,1.1852,1.1858,2020-07-31 16:00:00
38,284,Bull,1.1384,1.1371,1.1382,374,Bear,1.1601,1.1578,1.1591,398,Bull,1.1587,1.154,1.1586,499,Bear,1.1806,1.1758,1.1766,514,Bull,1.1762,1.1731,1.1758,535,Bear,1.1909,1.1877,1.1902,2020-07-17 03:00:00,2020-07-22 21:00:00,2020-07-23 21:00:00,2020-07-30 02:00:00,2020-07-30 17:00:00,2020-07-31 14:00:00,537,1.1886,1.1852,1.1858,2020-07-31 16:00:00
39,326,Bull,1.1429,1.1403,1.1419,364,Bear,1.1547,1.154,1.1541,369,Bull,1.1532,1.1507,1.1522,448,Bear,1.1781,1.175,1.175,465,Bull,1.1722,1.1699,1.1721,535,Bear,1.1909,1.1877,1.1902,2020-07-20 21:00:00,2020-07-22 11:00:00,2020-07-22 16:00:00,2020-07-27 23:00:00,2020-07-28 16:00:00,2020-07-31 14:00:00,537,1.1886,1.1852,1.1858,2020-07-31 16:00:00
40,326,Bull,1.1429,1.1403,1.1419,364,Bear,1.1547,1.154,1.1541,369,Bull,1.1532,1.1507,1.1522,499,Bear,1.1806,1.1758,1.1766,514,Bull,1.1762,1.1731,1.1758,535,Bear,1.1909,1.1877,1.1902,2020-07-20 21:00:00,2020-07-22 11:00:00,2020-07-22 16:00:00,2020-07-30 02:00:00,2020-07-30 17:00:00,2020-07-31 14:00:00,537,1.1886,1.1852,1.1858,2020-07-31 16:00:00
41,326,Bull,1.1429,1.1403,1.1419,374,Bear,1.1601,1.1578,1.1591,398,Bull,1.1587,1.154,1.1586,448,Bear,1.1781,1.175,1.175,465,Bull,1.1722,1.1699,1.1721,535,Bear,1.1909,1.1877,1.1902,2020-07-20 21:00:00,2020-07-22 21:00:00,2020-07-23 21:00:00,2020-07-27 23:00:00,2020-07-28 16:00:00,2020-07-31 14:00:00,537,1.1886,1.1852,1.1858,2020-07-31 16:00:00
42,326,Bull,1.1429,1.1403,1.1419,374,Bear,1.1601,1.1578,1.1591,398,Bull,1.1587,1.154,1.1586,499,Bear,1.1806,1.1758,1.1766,514,Bull,1.1762,1.1731,1.1758,535,Bear,1.1909,1.1877,1.1902,2020-07-20 21:00:00,2020-07-22 21:00:00,2020-07-23 21:00:00,2020-07-30 02:00:00,2020-07-30 17:00:00,2020-07-31 14:00:00,537,1.1886,1.1852,1.1858,2020-07-31 16:00:00
43,369,Bull,1.1532,1.1507,1.1522,374,Bear,1.1601,1.1578,1.1591,398,Bull,1.1587,1.154,1.1586,448,Bear,1.1781,1.175,1.175,465,Bull,1.1722,1.1699,1.1721,535,Bear,1.1909,1.1877,1.1902,2020-07-22 16:00:00,2020-07-22 21:00:00,2020-07-23 21:00:00,2020-07-27 23:00:00,2020-07-28 16:00:00,2020-07-31 14:00:00,537,1.1886,1.1852,1.1858,2020-07-31 16:00:00
44,369,Bull,1.1532,1.1507,1.1522,374,Bear,1.1601,1.1578,1.1591,398,Bull,1.1587,1.154,1.1586,499,Bear,1.1806,1.1758,1.1766,514,Bull,1.1762,1.1731,1.1758,535,Bear,1.1909,1.1877,1.1902,2020-07-22 16:00:00,2020-07-22 21:00:00,2020-07-23 21:00:00,2020-07-30 02:00:00,2020-07-30 17:00:00,2020-07-31 14:00:00,537,1.1886,1.1852,1.1858,2020-07-31 16:00:00
45,326,Bull,1.1429,1.1403,1.1419,364,Bear,1.1547,1.154,1.1541,369,Bull,1.1532,1.1507,1.1522,535,Bear,1.1909,1.1877,1.1902,566,Bull,1.1724,1.1696,1.1723,631,Bear,1.1916,1.1872,1.188,2020-07-20 21:00:00,2020-07-22 11:00:00,2020-07-22 16:00:00,2020-07-31 14:00:00,2020-08-03 21:00:00,2020-08-06 14:00:00,636,1.185,1.1832,1.1847,2020-08-06 19:00:00
46,326,Bull,1.1429,1.1403,1.1419,364,Bear,1.1547,1.154,1.1541,369,Bull,1.1532,1.1507,1.1522,535,Bear,1.1909,1.1877,1.1902,590,Bull,1.1738,1.1721,1.1725,631,Bear,1.1916,1.1872,1.188,2020-07-20 21:00:00,2020-07-22 11:00:00,2020-07-22 16:00:00,2020-07-31 14:00:00,2020-08-04 21:00:00,2020-08-06 14:00:00,636,1.185,1.1832,1.1847,2020-08-06 19:00:00
47,326,Bull,1.1429,1.1403,1.1419,374,Bear,1.1601,1.1578,1.1591,398,Bull,1.1587,1.154,1.1586,535,Bear,1.1909,1.1877,1.1902,566,Bull,1.1724,1.1696,1.1723,631,Bear,1.1916,1.1872,1.188,2020-07-20 21:00:00,2020-07-22 21:00:00,2020-07-23 21:00:00,2020-07-31 14:00:00,2020-08-03 21:00:00,2020-08-06 14:00:00,636,1.185,1.1832,1.1847,2020-08-06 19:00:00
48,326,Bull,1.1429,1.1403,1.1419,374,Bear,1.1601,1.1578,1.1591,398,Bull,1.1587,1.154,1.1586,535,Bear,1.1909,1.1877,1.1902,590,Bull,1.1738,1.1721,1.1725,631,Bear,1.1916,1.1872,1.188,2020-07-20 21:00:00,2020-07-22 21:00:00,2020-07-23 21:00:00,2020-07-31 14:00:00,2020-08-04 21:00:00,2020-08-06 14:00:00,636,1.185,1.1832,1.1847,2020-08-06 19:00:00
49,369,Bull,1.1532,1.1507,1.1522,374,Bear,1.1601,1.1578,1.1591,398,Bull,1.1587,1.154,1.1586,535,Bear,1.1909,1.1877,1.1902,566,Bull,1.1724,1.1696,1.1723,631,Bear,1.1916,1.1872,1.188,2020-07-22 16:00:00,2020-07-22 21:00:00,2020-07-23 21:00:00,2020-07-31 14:00:00,2020-08-03 21:00:00,2020-08-06 14:00:00,636,1.185,1.1832,1.1847,2020-08-06 19:00:00
50,369,Bull,1.1532,1.1507,1.1522,374,Bear,1.1601,1.1578,1.1591,398,Bull,1.1587,1.154,1.1586,535,Bear,1.1909,1.1877,1.1902,590,Bull,1.1738,1.1721,1.1725,631,Bear,1.1916,1.1872,1.188,2020-07-22 16:00:00,2020-07-22 21:00:00,2020-07-23 21:00:00,2020-07-31 14:00:00,2020-08-04 21:00:00,2020-08-06 14:00:00,636,1.185,1.1832,1.1847,2020-08-06 19:00:00
51,1070,Bear,1.2011,1.1964,1.1975,1111,Bull,1.1808,1.1789,1.1798,1137,Bear,1.1866,1.1839,1.1859,1199,Bull,1.1775,1.1757,1.1767,1209,Bear,1.1788,1.1763,1.1763,1212,Bull,1.177,1.1753,1.1767,2020-09-01 21:00:00,2020-09-03 14:00:00,2020-09-04 16:00:00,2020-09-09 06:00:00,2020-09-09 16:00:00,2020-09-09 19:00:00,1214,1.1825,1.1792,1.1816,2020-09-09 21:00:00
52,1070,Bear,1.2011,1.1964,1.1975,1144,Bull,1.1821,1.1781,1.182,1183,Bear,1.1828,1.1809,1.1817,1199,Bull,1.1775,1.1757,1.1767,1209,Bear,1.1788,1.1763,1.1763,1212,Bull,1.177,1.1753,1.1767,2020-09-01 21:00:00,2020-09-04 23:00:00,2020-09-08 14:00:00,2020-09-09 06:00:00,2020-09-09 16:00:00,2020-09-09 19:00:00,1214,1.1825,1.1792,1.1816,2020-09-09 21:00:00
53,1137,Bear,1.1866,1.1839,1.1859,1144,Bull,1.1821,1.1781,1.182,1183,Bear,1.1828,1.1809,1.1817,1199,Bull,1.1775,1.1757,1.1767,1209,Bear,1.1788,1.1763,1.1763,1212,Bull,1.177,1.1753,1.1767,2020-09-04 16:00:00,2020-09-04 23:00:00,2020-09-08 14:00:00,2020-09-09 06:00:00,2020-09-09 16:00:00,2020-09-09 19:00:00,1214,1.1825,1.1792,1.1816,2020-09-09 21:00:00
54,1238,Bear,1.1918,1.1884,1.1899,1244,Bull,1.1827,1.181,1.1818,1308,Bear,1.1901,1.1887,1.1891,1447,Bull,1.1694,1.1672,1.1692,1450,Bear,1.1719,1.1701,1.1714,1455,Bull,1.1684,1.1664,1.1675,2020-09-10 21:00:00,2020-09-11 03:00:00,2020-09-15 19:00:00,2020-09-23 14:00:00,2020-09-23 17:00:00,2020-09-23 22:00:00,1457,1.169,1.1673,1.1681,2020-09-24 00:00:00
55,1238,Bear,1.1918,1.1884,1.1899,1244,Bull,1.1827,1.181,1.1818,1330,Bear,1.1883,1.1865,1.1877,1447,Bull,1.1694,1.1672,1.1692,1450,Bear,1.1719,1.1701,1.1714,1455,Bull,1.1684,1.1664,1.1675,2020-09-10 21:00:00,2020-09-11 03:00:00,2020-09-16 17:00:00,2020-09-23 14:00:00,2020-09-23 17:00:00,2020-09-23 22:00:00,1457,1.169,1.1673,1.1681,2020-09-24 00:00:00
56,1238,Bear,1.1918,1.1884,1.1899,1348,Bull,1.1768,1.1738,1.1753,1397,Bear,1.1872,1.1866,1.1867,1447,Bull,1.1694,1.1672,1.1692,1450,Bear,1.1719,1.1701,1.1714,1455,Bull,1.1684,1.1664,1.1675,2020-09-10 21:00:00,2020-09-17 11:00:00,2020-09-21 12:00:00,2020-09-23 14:00:00,2020-09-23 17:00:00,2020-09-23 22:00:00,1457,1.169,1.1673,1.1681,2020-09-24 00:00:00
