Date,open,high,low,close,spread
2013-01-01 00:00:00+00:00,1.31956,1.31964,1.3195,1.31961,0.00013655488
2013-01-01 01:00:00+00:00,,,,,
2013-01-01 02:00:00+00:00,,,,,
2013-01-01 03:00:00+00:00,,,,,
2013-01-01 04:00:00+00:00,,,,,
2013-01-01 05:00:00+00:00,,,,,
2013-01-01 06:00:00+00:00,,,,,
2013-01-01 07:00:00+00:00,,,,,
2013-01-01 08:00:00+00:00,,,,,
2013-01-01 09:00:00+00:00,,,,,
2013-01-01 10:00:00+00:00,,,,,
2013-01-01 11:00:00+00:00,,,,,
2013-01-01 12:00:00+00:00,,,,,
2013-01-01 13:00:00+00:00,,,,,
2013-01-01 14:00:00+00:00,,,,,
2013-01-01 15:00:00+00:00,,,,,
2013-01-01 16:00:00+00:00,,,,,
2013-01-01 17:00:00+00:00,,,,,
2013-01-01 18:00:00+00:00,,,,,
2013-01-01 19:00:00+00:00,,,,,
2013-01-01 20:00:00+00:00,,,,,
2013-01-01 21:00:00+00:00,,,,,
2013-01-01 22:00:00+00:00,1.31962,1.32201,1.31962,1.3206601,0.0002367393
2013-01-01 23:00:00+00:00,1.320595,1.3208001,1.31885,1.319835,0.000211109
2013-01-02 00:00:00+00:00,1.31978,1.321305,1.319185,1.32071,0.00013264336
2013-01-02 01:00:00+00:00,1.320715,1.327755,1.320715,1.3271799,0.000135931
2013-01-02 02:00:00+00:00,1.3271849,1.329965,1.327165,1.32942,0.00014234538
2013-01-02 03:00:00+00:00,1.32942,1.329635,1.327555,1.328665,0.000120886434
2013-01-02 04:00:00+00:00,1.328665,1.328985,1.325305,1.326105,0.00013100058
2013-01-02 05:00:00+00:00,1.326095,1.3273151,1.32563,1.3266699,0.00011895719
2013-01-02 06:00:00+00:00,1.3266749,1.3276949,1.32663,1.3271999,0.000111777896
2013-01-02 07:00:00+00:00,1.327205,1.329345,1.3269451,1.3273749,8.4437255e-05
2013-01-02 08:00:00+00:00,1.327335,1.329145,1.3267951,1.3280101,6.731674e-05
2013-01-02 09:00:00+00:00,1.3280201,1.328695,1.3252449,1.3264849,6.7138404e-05
2013-01-02 10:00:00+00:00,1.326455,1.326505,1.323225,1.3245499,6.972177e-05
2013-01-02 11:00:00+00:00,1.3245649,1.325525,1.32341,1.32493,7.661354e-05
2013-01-02 12:00:00+00:00,1.32495,1.3279951,1.32494,1.32675,6.2774736e-05
2013-01-02 13:00:00+00:00,1.326745,1.327385,1.324595,1.324875,5.918368e-05
2013-01-02 14:00:00+00:00,1.3248551,1.32575,1.323735,1.32548,5.7936315e-05
2013-01-02 15:00:00+00:00,1.3255,1.32605,1.323815,1.3239701,5.758727e-05
2013-01-02 16:00:00+00:00,1.32395,1.324245,1.3185251,1.319505,6.2327534e-05
2013-01-02 17:00:00+00:00,1.319525,1.319525,1.315825,1.31693,6.269566e-05
2013-01-02 18:00:00+00:00,1.316925,1.31745,1.315795,1.316455,5.9459242e-05
2013-01-02 19:00:00+00:00,1.316445,1.31761,1.3157351,1.317565,5.904024e-05
2013-01-02 20:00:00+00:00,1.317565,1.318575,1.317565,1.318575,5.852376e-05
2013-01-02 21:00:00+00:00,1.318615,1.319025,1.318205,1.318605,6.7107256e-05
2013-01-02 22:00:00+00:00,1.31862,1.319,1.31787,1.318975,0.0001318453
2013-01-02 23:00:00+00:00,1.31897,1.31897,1.31773,1.3183751,0.000107016516
2013-01-03 00:00:00+00:00,1.3183949,1.3189349,1.31811,1.31829,7.440595e-05
