,e_serial_p0,Direction_p0,e_high_p0,e_low_p0,e_close_p0,e_serial_p1,Direction_p1,e_high_p1,e_low_p1,e_close_p1,e_serial_p2,Direction_p2,e_high_p2,e_low_p2,e_close_p2,e_serial_p3,Direction_p3,e_high_p3,e_low_p3,e_close_p3,e_serial_p4,Direction_p4,e_high_p4,e_low_p4,e_close_p4,e_serial_p5,Direction_p5,e_high_p5,e_low_p5,e_close_p5,w0,w1,w2,w3,w4,w5,c_serial,c_high,c_low,c_close,c_time
10,1634,Bull,1.2235,1.2166,1.2196,1675,Bear,1.242,1.2378,1.2393,1690,Bull,1.2387,1.2361,1.2386,1719,Bear,1.2487,1.2475,1.2482,1728,Bull,1.248,1.245,1.2452,1739,Bear,1.2537,1.2504,1.2507,2020-04-07 06:00:00,2020-04-08 23:00:00,2020-04-09 14:00:00,2020-04-10 19:00:00,2020-04-11 04:00:00,2020-04-13 15:00:00,1742,1.2508,1.248,1.2481,2020-04-13 18:00:00
11,1666,Bull,1.2343,1.2288,1.231,1675,Bear,1.242,1.2378,1.2393,1690,Bull,1.2387,1.2361,1.2386,1719,Bear,1.2487,1.2475,1.2482,1728,Bull,1.248,1.245,1.2452,1739,Bear,1.2537,1.2504,1.2507,2020-04-08 14:00:00,2020-04-08 23:00:00,2020-04-09 14:00:00,2020-04-10 19:00:00,2020-04-11 04:00:00,2020-04-13 15:00:00,1742,1.2508,1.248,1.2481,2020-04-13 18:00:00
12,1634,Bull,1.2235,1.2166,1.2196,1648,Bear,1.2385,1.2343,1.237,1666,Bull,1.2343,1.2288,1.231,1719,Bear,1.2487,1.2475,1.2482,1728,Bull,1.248,1.245,1.2452,1764,Bear,1.2576,1.2553,1.2561,2020-04-07 06:00:00,2020-04-07 20:00:00,2020-04-08 14:00:00,2020-04-10 19:00:00,2020-04-11 04:00:00,2020-04-14 16:00:00,1766,1.2555,1.2524,1.2548,2020-04-14 18:00:00
13,1634,Bull,1.2235,1.2166,1.2196,1648,Bear,1.2385,1.2343,1.237,1666,Bull,1.2343,1.2288,1.231,1719,Bear,1.2487,1.2475,1.2482,1728,Bull,1.248,1.245,1.2452,1774,Bear,1.2648,1.2623,1.2627,2020-04-07 06:00:00,2020-04-07 20:00:00,2020-04-08 14:00:00,2020-04-10 19:00:00,2020-04-11 04:00:00,2020-04-15 02:00:00,1780,1.2625,1.2619,1.2624,2020-04-15 08:00:00
14,2059,Bear,1.2643,1.2594,1.2603,2178,Bull,1.2294,1.2266,1.2286,2202,Bear,1.2467,1.2371,1.2453,2296,Bull,1.2199,1.2166,1.2181,2308,Bear,1.2239,1.2217,1.2223,2329,Bull,1.2091,1.2076,1.208,2020-04-30 23:00:00,2020-05-07 22:00:00,2020-05-08 22:00:00,2020-05-14 20:00:00,2020-05-15 08:00:00,2020-05-18 05:00:00,2333,1.2112,1.2093,1.2108,2020-05-18 09:00:00
15,2059,Bear,1.2643,1.2594,1.2603,2178,Bull,1.2294,1.2266,1.2286,2248,Bear,1.2378,1.2351,1.2361,2296,Bull,1.2199,1.2166,1.2181,2308,Bear,1.2239,1.2217,1.2223,2329,Bull,1.2091,1.2076,1.208,2020-04-30 23:00:00,2020-05-07 22:00:00,2020-05-12 20:00:00,2020-05-14 20:00:00,2020-05-15 08:00:00,2020-05-18 05:00:00,2333,1.2112,1.2093,1.2108,2020-05-18 09:00:00
16,2059,Bear,1.2643,1.2594,1.2603,2259,Bull,1.2269,1.2251,1.2252,2271,Bear,1.234,1.2292,1.2322,2296,Bull,1.2199,1.2166,1.2181,2308,Bear,1.2239,1.2217,1.2223,2329,Bull,1.2091,1.2076,1.208,2020-04-30 23:00:00,2020-05-13 07:00:00,2020-05-13 19:00:00,2020-05-14 20:00:00,2020-05-15 08:00:00,2020-05-18 05:00:00,2333,1.2112,1.2093,1.2108,2020-05-18 09:00:00
17,2202,Bear,1.2467,1.2371,1.2453,2224,Bull,1.232,1.2283,1.2299,2248,Bear,1.2378,1.2351,1.2361,2296,Bull,1.2199,1.2166,1.2181,2308,Bear,1.2239,1.2217,1.2223,2329,Bull,1.2091,1.2076,1.208,2020-05-08 22:00:00,2020-05-11 20:00:00,2020-05-12 20:00:00,2020-05-14 20:00:00,2020-05-15 08:00:00,2020-05-18 05:00:00,2333,1.2112,1.2093,1.2108,2020-05-18 09:00:00
18,2202,Bear,1.2467,1.2371,1.2453,2259,Bull,1.2269,1.2251,1.2252,2271,Bear,1.234,1.2292,1.2322,2296,Bull,1.2199,1.2166,1.2181,2308,Bear,1.2239,1.2217,1.2223,2329,Bull,1.2091,1.2076,1.208,2020-05-08 22:00:00,2020-05-13 07:00:00,2020-05-13 19:00:00,2020-05-14 20:00:00,2020-05-15 08:00:00,2020-05-18 05:00:00,2333,1.2112,1.2093,1.2108,2020-05-18 09:00:00
19,2248,Bear,1.2378,1.2351,1.2361,2259,Bull,1.2269,1.2251,1.2252,2271,Bear,1.234,1.2292,1.2322,2296,Bull,1.2199,1.2166,1.2181,2308,Bear,1.2239,1.2217,1.2223,2329,Bull,1.2091,1.2076,1.208,2020-05-12 20:00:00,2020-05-13 07:00:00,2020-05-13 19:00:00,2020-05-14 20:00:00,2020-05-15 08:00:00,2020-05-18 05:00:00,2333,1.2112,1.2093,1.2108,2020-05-18 09:00:00
20,2438,Bull,1.2189,1.2162,1.2183,2490,Bear,1.2363,1.232,1.2362,2515,Bull,1.2233,1.2205,1.223,2635,Bear,1.2615,1.2592,1.2599,2652,Bull,1.2521,1.2501,1.2517,2662,Bear,1.2633,1.2608,1.2611,2020-05-22 18:00:00,2020-05-26 22:00:00,2020-05-27 23:00:00,2020-06-03 23:00:00,2020-06-04 16:00:00,2020-06-05 02:00:00,2664,1.2598,1.2585,1.2597,2020-06-05 04:00:00
21,2438,Bull,1.2189,1.2162,1.2183,2490,Bear,1.2363,1.232,1.2362,2557,Bull,1.2317,1.229,1.23,2635,Bear,1.2615,1.2592,1.2599,2652,Bull,1.2521,1.2501,1.2517,2662,Bear,1.2633,1.2608,1.2611,2020-05-22 18:00:00,2020-05-26 22:00:00,2020-05-29 17:00:00,2020-06-03 23:00:00,2020-06-04 16:00:00,2020-06-05 02:00:00,2664,1.2598,1.2585,1.2597,2020-06-05 04:00:00
22,2515,Bull,1.2233,1.2205,1.223,2553,Bear,1.2359,1.2338,1.2346,2557,Bull,1.2317,1.229,1.23,2635,Bear,1.2615,1.2592,1.2599,2652,Bull,1.2521,1.2501,1.2517,2662,Bear,1.2633,1.2608,1.2611,2020-05-27 23:00:00,2020-05-29 13:00:00,2020-05-29 17:00:00,2020-06-03 23:00:00,2020-06-04 16:00:00,2020-06-05 02:00:00,2664,1.2598,1.2585,1.2597,2020-06-05 04:00:00
23,2438,Bull,1.2189,1.2162,1.2183,2490,Bear,1.2363,1.232,1.2362,2515,Bull,1.2233,1.2205,1.223,2635,Bear,1.2615,1.2592,1.2599,2652,Bull,1.2521,1.2501,1.2517,2675,Bear,1.2691,1.2642,1.2669,2020-05-22 18:00:00,2020-05-26 22:00:00,2020-05-27 23:00:00,2020-06-03 23:00:00,2020-06-04 16:00:00,2020-06-05 15:00:00,2677,1.265,1.2618,1.2632,2020-06-05 17:00:00
24,2438,Bull,1.2189,1.2162,1.2183,2490,Bear,1.2363,1.232,1.2362,2557,Bull,1.2317,1.229,1.23,2635,Bear,1.2615,1.2592,1.2599,2652,Bull,1.2521,1.2501,1.2517,2675,Bear,1.2691,1.2642,1.2669,2020-05-22 18:00:00,2020-05-26 22:00:00,2020-05-29 17:00:00,2020-06-03 23:00:00,2020-06-04 16:00:00,2020-06-05 15:00:00,2677,1.265,1.2618,1.2632,2020-06-05 17:00:00
25,2515,Bull,1.2233,1.2205,1.223,2553,Bear,1.2359,1.2338,1.2346,2557,Bull,1.2317,1.229,1.23,2635,Bear,1.2615,1.2592,1.2599,2652,Bull,1.2521,1.2501,1.2517,2675,Bear,1.2691,1.2642,1.2669,2020-05-27 23:00:00,2020-05-29 13:00:00,2020-05-29 17:00:00,2020-06-03 23:00:00,2020-06-04 16:00:00,2020-06-05 15:00:00,2677,1.265,1.2618,1.2632,2020-06-05 17:00:00
26,2438,Bull,1.2189,1.2162,1.2183,2490,Bear,1.2363,1.232,1.2362,2515,Bull,1.2233,1.2205,1.223,2635,Bear,1.2615,1.2592,1.2599,2652,Bull,1.2521,1.2501,1.2517,2682,Bear,1.2731,1.2671,1.2726,2020-05-22 18:00:00,2020-05-26 22:00:00,2020-05-27 23:00:00,2020-06-03 23:00:00,2020-06-04 16:00:00,2020-06-05 22:00:00,2702,1.2679,1.2628,1.2638,2020-06-08 18:00:00
27,2438,Bull,1.2189,1.2162,1.2183,2490,Bear,1.2363,1.232,1.2362,2557,Bull,1.2317,1.229,1.23,2635,Bear,1.2615,1.2592,1.2599,2652,Bull,1.2521,1.2501,1.2517,2682,Bear,1.2731,1.2671,1.2726,2020-05-22 18:00:00,2020-05-26 22:00:00,2020-05-29 17:00:00,2020-06-03 23:00:00,2020-06-04 16:00:00,2020-06-05 22:00:00,2702,1.2679,1.2628,1.2638,2020-06-08 18:00:00
28,2515,Bull,1.2233,1.2205,1.223,2553,Bear,1.2359,1.2338,1.2346,2557,Bull,1.2317,1.229,1.23,2635,Bear,1.2615,1.2592,1.2599,2652,Bull,1.2521,1.2501,1.2517,2682,Bear,1.2731,1.2671,1.2726,2020-05-27 23:00:00,2020-05-29 13:00:00,2020-05-29 17:00:00,2020-06-03 23:00:00,2020-06-04 16:00:00,2020-06-05 22:00:00,2702,1.2679,1.2628,1.2638,2020-06-08 18:00:00
29,2438,Bull,1.2189,1.2162,1.2183,2490,Bear,1.2363,1.232,1.2362,2515,Bull,1.2233,1.2205,1.223,2635,Bear,1.2615,1.2592,1.2599,2652,Bull,1.2521,1.2501,1.2517,2716,Bear,1.2756,1.2731,1.2735,2020-05-22 18:00:00,2020-05-26 22:00:00,2020-05-27 23:00:00,2020-06-03 23:00:00,2020-06-04 16:00:00,2020-06-09 08:00:00,2718,1.2728,1.271,1.2718,2020-06-09 10:00:00
30,2438,Bull,1.2189,1.2162,1.2183,2490,Bear,1.2363,1.232,1.2362,2515,Bull,1.2233,1.2205,1.223,2682,Bear,1.2731,1.2671,1.2726,2702,Bull,1.2679,1.2628,1.2638,2716,Bear,1.2756,1.2731,1.2735,2020-05-22 18:00:00,2020-05-26 22:00:00,2020-05-27 23:00:00,2020-06-05 22:00:00,2020-06-08 18:00:00,2020-06-09 08:00:00,2718,1.2728,1.271,1.2718,2020-06-09 10:00:00
31,2438,Bull,1.2189,1.2162,1.2183,2490,Bear,1.2363,1.232,1.2362,2557,Bull,1.2317,1.229,1.23,2635,Bear,1.2615,1.2592,1.2599,2652,Bull,1.2521,1.2501,1.2517,2716,Bear,1.2756,1.2731,1.2735,2020-05-22 18:00:00,2020-05-26 22:00:00,2020-05-29 17:00:00,2020-06-03 23:00:00,2020-06-04 16:00:00,2020-06-09 08:00:00,2718,1.2728,1.271,1.2718,2020-06-09 10:00:00
32,2438,Bull,1.2189,1.2162,1.2183,2490,Bear,1.2363,1.232,1.2362,2557,Bull,1.2317,1.229,1.23,2682,Bear,1.2731,1.2671,1.2726,2702,Bull,1.2679,1.2628,1.2638,2716,Bear,1.2756,1.2731,1.2735,2020-05-22 18:00:00,2020-05-26 22:00:00,2020-05-29 17:00:00,2020-06-05 22:00:00,2020-06-08 18:00:00,2020-06-09 08:00:00,2718,1.2728,1.271,1.2718,2020-06-09 10:00:00
33,2438,Bull,1.2189,1.2162,1.2183,2635,Bear,1.2615,1.2592,1.2599,2652,Bull,1.2521,1.2501,1.2517,2682,Bear,1.2731,1.2671,1.2726,2702,Bull,1.2679,1.2628,1.2638,2716,Bear,1.2756,1.2731,1.2735,2020-05-22 18:00:00,2020-06-03 23:00:00,2020-06-04 16:00:00,2020-06-05 22:00:00,2020-06-08 18:00:00,2020-06-09 08:00:00,2718,1.2728,1.271,1.2718,2020-06-09 10:00:00
34,2515,Bull,1.2233,1.2205,1.223,2553,Bear,1.2359,1.2338,1.2346,2557,Bull,1.2317,1.229,1.23,2635,Bear,1.2615,1.2592,1.2599,2652,Bull,1.2521,1.2501,1.2517,2716,Bear,1.2756,1.2731,1.2735,2020-05-27 23:00:00,2020-05-29 13:00:00,2020-05-29 17:00:00,2020-06-03 23:00:00,2020-06-04 16:00:00,2020-06-09 08:00:00,2718,1.2728,1.271,1.2718,2020-06-09 10:00:00
35,2515,Bull,1.2233,1.2205,1.223,2553,Bear,1.2359,1.2338,1.2346,2557,Bull,1.2317,1.229,1.23,2682,Bear,1.2731,1.2671,1.2726,2702,Bull,1.2679,1.2628,1.2638,2716,Bear,1.2756,1.2731,1.2735,2020-05-27 23:00:00,2020-05-29 13:00:00,2020-05-29 17:00:00,2020-06-05 22:00:00,2020-06-08 18:00:00,2020-06-09 08:00:00,2718,1.2728,1.271,1.2718,2020-06-09 10:00:00
36,2515,Bull,1.2233,1.2205,1.223,2635,Bear,1.2615,1.2592,1.2599,2652,Bull,1.2521,1.2501,1.2517,2682,Bear,1.2731,1.2671,1.2726,2702,Bull,1.2679,1.2628,1.2638,2716,Bear,1.2756,1.2731,1.2735,2020-05-27 23:00:00,2020-06-03 23:00:00,2020-06-04 16:00:00,2020-06-05 22:00:00,2020-06-08 18:00:00,2020-06-09 08:00:00,2718,1.2728,1.271,1.2718,2020-06-09 10:00:00
37,2557,Bull,1.2317,1.229,1.23,2635,Bear,1.2615,1.2592,1.2599,2652,Bull,1.2521,1.2501,1.2517,2682,Bear,1.2731,1.2671,1.2726,2702,Bull,1.2679,1.2628,1.2638,2716,Bear,1.2756,1.2731,1.2735,2020-05-29 17:00:00,2020-06-03 23:00:00,2020-06-04 16:00:00,2020-06-05 22:00:00,2020-06-08 18:00:00,2020-06-09 08:00:00,2718,1.2728,1.271,1.2718,2020-06-09 10:00:00
38,2515,Bull,1.2233,1.2205,1.223,2553,Bear,1.2359,1.2338,1.2346,2557,Bull,1.2317,1.229,1.23,2635,Bear,1.2615,1.2592,1.2599,2652,Bull,1.2521,1.2501,1.2517,2747,Bear,1.2786,1.2748,1.2763,2020-05-27 23:00:00,2020-05-29 13:00:00,2020-05-29 17:00:00,2020-06-03 23:00:00,2020-06-04 16:00:00,2020-06-10 15:00:00,2750,1.2771,1.2728,1.2769,2020-06-10 18:00:00
39,2515,Bull,1.2233,1.2205,1.223,2553,Bear,1.2359,1.2338,1.2346,2557,Bull,1.2317,1.229,1.23,2716,Bear,1.2756,1.2731,1.2735,2724,Bull,1.2679,1.2618,1.2641,2747,Bear,1.2786,1.2748,1.2763,2020-05-27 23:00:00,2020-05-29 13:00:00,2020-05-29 17:00:00,2020-06-09 08:00:00,2020-06-09 16:00:00,2020-06-10 15:00:00,2750,1.2771,1.2728,1.2769,2020-06-10 18:00:00
40,2515,Bull,1.2233,1.2205,1.223,2635,Bear,1.2615,1.2592,1.2599,2652,Bull,1.2521,1.2501,1.2517,2716,Bear,1.2756,1.2731,1.2735,2724,Bull,1.2679,1.2618,1.2641,2747,Bear,1.2786,1.2748,1.2763,2020-05-27 23:00:00,2020-06-03 23:00:00,2020-06-04 16:00:00,2020-06-09 08:00:00,2020-06-09 16:00:00,2020-06-10 15:00:00,2750,1.2771,1.2728,1.2769,2020-06-10 18:00:00
41,2557,Bull,1.2317,1.229,1.23,2635,Bear,1.2615,1.2592,1.2599,2652,Bull,1.2521,1.2501,1.2517,2716,Bear,1.2756,1.2731,1.2735,2724,Bull,1.2679,1.2618,1.2641,2747,Bear,1.2786,1.2748,1.2763,2020-05-29 17:00:00,2020-06-03 23:00:00,2020-06-04 16:00:00,2020-06-09 08:00:00,2020-06-09 16:00:00,2020-06-10 15:00:00,2750,1.2771,1.2728,1.2769,2020-06-10 18:00:00
42,2515,Bull,1.2233,1.2205,1.223,2553,Bear,1.2359,1.2338,1.2346,2557,Bull,1.2317,1.229,1.23,2635,Bear,1.2615,1.2592,1.2599,2652,Bull,1.2521,1.2501,1.2517,2758,Bear,1.2813,1.2722,1.2768,2020-05-27 23:00:00,2020-05-29 13:00:00,2020-05-29 17:00:00,2020-06-03 23:00:00,2020-06-04 16:00:00,2020-06-11 02:00:00,2767,1.2733,1.2683,1.2688,2020-06-11 11:00:00
43,2515,Bull,1.2233,1.2205,1.223,2553,Bear,1.2359,1.2338,1.2346,2557,Bull,1.2317,1.229,1.23,2716,Bear,1.2756,1.2731,1.2735,2724,Bull,1.2679,1.2618,1.2641,2758,Bear,1.2813,1.2722,1.2768,2020-05-27 23:00:00,2020-05-29 13:00:00,2020-05-29 17:00:00,2020-06-09 08:00:00,2020-06-09 16:00:00,2020-06-11 02:00:00,2767,1.2733,1.2683,1.2688,2020-06-11 11:00:00
44,2515,Bull,1.2233,1.2205,1.223,2635,Bear,1.2615,1.2592,1.2599,2652,Bull,1.2521,1.2501,1.2517,2716,Bear,1.2756,1.2731,1.2735,2724,Bull,1.2679,1.2618,1.2641,2758,Bear,1.2813,1.2722,1.2768,2020-05-27 23:00:00,2020-06-03 23:00:00,2020-06-04 16:00:00,2020-06-09 08:00:00,2020-06-09 16:00:00,2020-06-11 02:00:00,2767,1.2733,1.2683,1.2688,2020-06-11 11:00:00
45,2557,Bull,1.2317,1.229,1.23,2635,Bear,1.2615,1.2592,1.2599,2652,Bull,1.2521,1.2501,1.2517,2716,Bear,1.2756,1.2731,1.2735,2724,Bull,1.2679,1.2618,1.2641,2758,Bear,1.2813,1.2722,1.2768,2020-05-29 17:00:00,2020-06-03 23:00:00,2020-06-04 16:00:00,2020-06-09 08:00:00,2020-06-09 16:00:00,2020-06-11 02:00:00,2767,1.2733,1.2683,1.2688,2020-06-11 11:00:00
46,2758,Bear,1.2813,1.2722,1.2768,2818,Bull,1.248,1.2454,1.2463,2841,Bear,1.2688,1.2662,1.2668,2898,Bull,1.2431,1.2402,1.2419,2914,Bear,1.2456,1.2435,1.2449,2932,Bull,1.2352,1.2336,1.2348,2020-06-11 02:00:00,2020-06-15 14:00:00,2020-06-16 13:00:00,2020-06-18 22:00:00,2020-06-19 14:00:00,2020-06-22 08:00:00,2934,1.2376,1.2362,1.2367,2020-06-22 10:00:00
