,e_serial_p0,Direction_p0,e_high_p0,e_low_p0,e_close_p0,e_serial_p1,Direction_p1,e_high_p1,e_low_p1,e_close_p1,e_serial_p2,Direction_p2,e_high_p2,e_low_p2,e_close_p2,e_serial_p3,Direction_p3,e_high_p3,e_low_p3,e_close_p3,e_serial_p4,Direction_p4,e_high_p4,e_low_p4,e_close_p4,e_serial_p5,Direction_p5,e_high_p5,e_low_p5,e_close_p5,w0,w1,w2,w3,w4,w5,c_serial,c_high,c_low,c_close,c_time
14,346,Bull,1.2878,1.2855,1.2869,358,Bear,1.2976,1.2957,1.2959,369,Bull,1.2964,1.2942,1.2963,387,Bear,1.3094,1.3078,1.3083,400,Bull,1.3044,1.3012,1.3036,416,Bear,1.3139,1.3115,1.3128,2019-01-22 15:00:00,2019-01-23 03:00:00,2019-01-23 14:00:00,2019-01-24 08:00:00,2019-01-24 21:00:00,2019-01-25 13:00:00,418,1.3121,1.3097,1.3103,2019-01-25 15:00:00
15,238,Bull,1.2837,1.267,1.2835,286,Bear,1.3001,1.2972,1.2988,324,Bull,1.2851,1.2831,1.2835,387,Bear,1.3094,1.3078,1.3083,400,Bull,1.3044,1.3012,1.3036,432,Bear,1.3218,1.3196,1.3201,2019-01-16 03:00:00,2019-01-18 03:00:00,2019-01-21 17:00:00,2019-01-24 08:00:00,2019-01-24 21:00:00,2019-01-26 05:00:00,441,1.3196,1.3179,1.318,2019-01-28 14:00:00
16,238,Bull,1.2837,1.267,1.2835,286,Bear,1.3001,1.2972,1.2988,346,Bull,1.2878,1.2855,1.2869,387,Bear,1.3094,1.3078,1.3083,400,Bull,1.3044,1.3012,1.3036,432,Bear,1.3218,1.3196,1.3201,2019-01-16 03:00:00,2019-01-18 03:00:00,2019-01-22 15:00:00,2019-01-24 08:00:00,2019-01-24 21:00:00,2019-01-26 05:00:00,441,1.3196,1.3179,1.318,2019-01-28 14:00:00
17,275,Bull,1.2877,1.2832,1.2867,286,Bear,1.3001,1.2972,1.2988,324,Bull,1.2851,1.2831,1.2835,387,Bear,1.3094,1.3078,1.3083,400,Bull,1.3044,1.3012,1.3036,432,Bear,1.3218,1.3196,1.3201,2019-01-17 16:00:00,2019-01-18 03:00:00,2019-01-21 17:00:00,2019-01-24 08:00:00,2019-01-24 21:00:00,2019-01-26 05:00:00,441,1.3196,1.3179,1.318,2019-01-28 14:00:00
18,275,Bull,1.2877,1.2832,1.2867,286,Bear,1.3001,1.2972,1.2988,346,Bull,1.2878,1.2855,1.2869,387,Bear,1.3094,1.3078,1.3083,400,Bull,1.3044,1.3012,1.3036,432,Bear,1.3218,1.3196,1.3201,2019-01-17 16:00:00,2019-01-18 03:00:00,2019-01-22 15:00:00,2019-01-24 08:00:00,2019-01-24 21:00:00,2019-01-26 05:00:00,441,1.3196,1.3179,1.318,2019-01-28 14:00:00
19,324,Bull,1.2851,1.2831,1.2835,331,Bear,1.2911,1.2889,1.2901,346,Bull,1.2878,1.2855,1.2869,387,Bear,1.3094,1.3078,1.3083,400,Bull,1.3044,1.3012,1.3036,432,Bear,1.3218,1.3196,1.3201,2019-01-21 17:00:00,2019-01-22 00:00:00,2019-01-22 15:00:00,2019-01-24 08:00:00,2019-01-24 21:00:00,2019-01-26 05:00:00,441,1.3196,1.3179,1.318,2019-01-28 14:00:00
20,324,Bull,1.2851,1.2831,1.2835,358,Bear,1.2976,1.2957,1.2959,369,Bull,1.2964,1.2942,1.2963,387,Bear,1.3094,1.3078,1.3083,400,Bull,1.3044,1.3012,1.3036,432,Bear,1.3218,1.3196,1.3201,2019-01-21 17:00:00,2019-01-23 03:00:00,2019-01-23 14:00:00,2019-01-24 08:00:00,2019-01-24 21:00:00,2019-01-26 05:00:00,441,1.3196,1.3179,1.318,2019-01-28 14:00:00
21,346,Bull,1.2878,1.2855,1.2869,358,Bear,1.2976,1.2957,1.2959,369,Bull,1.2964,1.2942,1.2963,387,Bear,1.3094,1.3078,1.3083,400,Bull,1.3044,1.3012,1.3036,432,Bear,1.3218,1.3196,1.3201,2019-01-22 15:00:00,2019-01-23 03:00:00,2019-01-23 14:00:00,2019-01-24 08:00:00,2019-01-24 21:00:00,2019-01-26 05:00:00,441,1.3196,1.3179,1.318,2019-01-28 14:00:00
22,432,Bear,1.3218,1.3196,1.3201,466,Bull,1.316,1.313,1.3138,473,Bear,1.32,1.3169,1.3175,578,Bull,1.304,1.3027,1.3027,587,Bear,1.3052,1.303,1.3036,595,Bull,1.2948,1.2925,1.2946,2019-01-26 05:00:00,2019-01-29 15:00:00,2019-01-29 22:00:00,2019-02-05 07:00:00,2019-02-05 16:00:00,2019-02-06 00:00:00,597,1.2958,1.2946,1.295,2019-02-06 02:00:00
23,432,Bear,1.3218,1.3196,1.3201,498,Bull,1.3078,1.3054,1.3072,522,Bear,1.316,1.3105,1.3153,578,Bull,1.304,1.3027,1.3027,587,Bear,1.3052,1.303,1.3036,595,Bull,1.2948,1.2925,1.2946,2019-01-26 05:00:00,2019-01-30 23:00:00,2019-01-31 23:00:00,2019-02-05 07:00:00,2019-02-05 16:00:00,2019-02-06 00:00:00,597,1.2958,1.2946,1.295,2019-02-06 02:00:00
24,473,Bear,1.32,1.3169,1.3175,498,Bull,1.3078,1.3054,1.3072,522,Bear,1.316,1.3105,1.3153,578,Bull,1.304,1.3027,1.3027,587,Bear,1.3052,1.303,1.3036,595,Bull,1.2948,1.2925,1.2946,2019-01-29 22:00:00,2019-01-30 23:00:00,2019-01-31 23:00:00,2019-02-05 07:00:00,2019-02-05 16:00:00,2019-02-06 00:00:00,597,1.2958,1.2946,1.295,2019-02-06 02:00:00
25,432,Bear,1.3218,1.3196,1.3201,466,Bull,1.316,1.313,1.3138,473,Bear,1.32,1.3169,1.3175,578,Bull,1.304,1.3027,1.3027,587,Bear,1.3052,1.303,1.3036,610,Bull,1.295,1.2925,1.2937,2019-01-26 05:00:00,2019-01-29 15:00:00,2019-01-29 22:00:00,2019-02-05 07:00:00,2019-02-05 16:00:00,2019-02-06 15:00:00,612,1.2974,1.2961,1.2965,2019-02-06 17:00:00
26,432,Bear,1.3218,1.3196,1.3201,498,Bull,1.3078,1.3054,1.3072,522,Bear,1.316,1.3105,1.3153,578,Bull,1.304,1.3027,1.3027,587,Bear,1.3052,1.303,1.3036,610,Bull,1.295,1.2925,1.2937,2019-01-26 05:00:00,2019-01-30 23:00:00,2019-01-31 23:00:00,2019-02-05 07:00:00,2019-02-05 16:00:00,2019-02-06 15:00:00,612,1.2974,1.2961,1.2965,2019-02-06 17:00:00
27,473,Bear,1.32,1.3169,1.3175,498,Bull,1.3078,1.3054,1.3072,522,Bear,1.316,1.3105,1.3153,578,Bull,1.304,1.3027,1.3027,587,Bear,1.3052,1.303,1.3036,610,Bull,1.295,1.2925,1.2937,2019-01-29 22:00:00,2019-01-30 23:00:00,2019-01-31 23:00:00,2019-02-05 07:00:00,2019-02-05 16:00:00,2019-02-06 15:00:00,612,1.2974,1.2961,1.2965,2019-02-06 17:00:00
28,432,Bear,1.3218,1.3196,1.3201,466,Bull,1.316,1.313,1.3138,473,Bear,1.32,1.3169,1.3175,595,Bull,1.2948,1.2925,1.2946,617,Bear,1.2979,1.2962,1.2968,639,Bull,1.2905,1.2854,1.2904,2019-01-26 05:00:00,2019-01-29 15:00:00,2019-01-29 22:00:00,2019-02-06 00:00:00,2019-02-06 22:00:00,2019-02-07 20:00:00,641,1.2997,1.2962,1.2976,2019-02-07 22:00:00
29,432,Bear,1.3218,1.3196,1.3201,466,Bull,1.316,1.313,1.3138,473,Bear,1.32,1.3169,1.3175,610,Bull,1.295,1.2925,1.2937,617,Bear,1.2979,1.2962,1.2968,639,Bull,1.2905,1.2854,1.2904,2019-01-26 05:00:00,2019-01-29 15:00:00,2019-01-29 22:00:00,2019-02-06 15:00:00,2019-02-06 22:00:00,2019-02-07 20:00:00,641,1.2997,1.2962,1.2976,2019-02-07 22:00:00
30,432,Bear,1.3218,1.3196,1.3201,498,Bull,1.3078,1.3054,1.3072,522,Bear,1.316,1.3105,1.3153,595,Bull,1.2948,1.2925,1.2946,617,Bear,1.2979,1.2962,1.2968,639,Bull,1.2905,1.2854,1.2904,2019-01-26 05:00:00,2019-01-30 23:00:00,2019-01-31 23:00:00,2019-02-06 00:00:00,2019-02-06 22:00:00,2019-02-07 20:00:00,641,1.2997,1.2962,1.2976,2019-02-07 22:00:00
31,432,Bear,1.3218,1.3196,1.3201,498,Bull,1.3078,1.3054,1.3072,522,Bear,1.316,1.3105,1.3153,610,Bull,1.295,1.2925,1.2937,617,Bear,1.2979,1.2962,1.2968,639,Bull,1.2905,1.2854,1.2904,2019-01-26 05:00:00,2019-01-30 23:00:00,2019-01-31 23:00:00,2019-02-06 15:00:00,2019-02-06 22:00:00,2019-02-07 20:00:00,641,1.2997,1.2962,1.2976,2019-02-07 22:00:00
32,432,Bear,1.3218,1.3196,1.3201,578,Bull,1.304,1.3027,1.3027,587,Bear,1.3052,1.303,1.3036,595,Bull,1.2948,1.2925,1.2946,617,Bear,1.2979,1.2962,1.2968,639,Bull,1.2905,1.2854,1.2904,2019-01-26 05:00:00,2019-02-05 07:00:00,2019-02-05 16:00:00,2019-02-06 00:00:00,2019-02-06 22:00:00,2019-02-07 20:00:00,641,1.2997,1.2962,1.2976,2019-02-07 22:00:00
33,432,Bear,1.3218,1.3196,1.3201,578,Bull,1.304,1.3027,1.3027,587,Bear,1.3052,1.303,1.3036,610,Bull,1.295,1.2925,1.2937,617,Bear,1.2979,1.2962,1.2968,639,Bull,1.2905,1.2854,1.2904,2019-01-26 05:00:00,2019-02-05 07:00:00,2019-02-05 16:00:00,2019-02-06 15:00:00,2019-02-06 22:00:00,2019-02-07 20:00:00,641,1.2997,1.2962,1.2976,2019-02-07 22:00:00
34,473,Bear,1.32,1.3169,1.3175,498,Bull,1.3078,1.3054,1.3072,522,Bear,1.316,1.3105,1.3153,595,Bull,1.2948,1.2925,1.2946,617,Bear,1.2979,1.2962,1.2968,639,Bull,1.2905,1.2854,1.2904,2019-01-29 22:00:00,2019-01-30 23:00:00,2019-01-31 23:00:00,2019-02-06 00:00:00,2019-02-06 22:00:00,2019-02-07 20:00:00,641,1.2997,1.2962,1.2976,2019-02-07 22:00:00
35,473,Bear,1.32,1.3169,1.3175,498,Bull,1.3078,1.3054,1.3072,522,Bear,1.316,1.3105,1.3153,610,Bull,1.295,1.2925,1.2937,617,Bear,1.2979,1.2962,1.2968,639,Bull,1.2905,1.2854,1.2904,2019-01-29 22:00:00,2019-01-30 23:00:00,2019-01-31 23:00:00,2019-02-06 15:00:00,2019-02-06 22:00:00,2019-02-07 20:00:00,641,1.2997,1.2962,1.2976,2019-02-07 22:00:00
36,473,Bear,1.32,1.3169,1.3175,578,Bull,1.304,1.3027,1.3027,587,Bear,1.3052,1.303,1.3036,595,Bull,1.2948,1.2925,1.2946,617,Bear,1.2979,1.2962,1.2968,639,Bull,1.2905,1.2854,1.2904,2019-01-29 22:00:00,2019-02-05 07:00:00,2019-02-05 16:00:00,2019-02-06 00:00:00,2019-02-06 22:00:00,2019-02-07 20:00:00,641,1.2997,1.2962,1.2976,2019-02-07 22:00:00
37,473,Bear,1.32,1.3169,1.3175,578,Bull,1.304,1.3027,1.3027,587,Bear,1.3052,1.303,1.3036,610,Bull,1.295,1.2925,1.2937,617,Bear,1.2979,1.2962,1.2968,639,Bull,1.2905,1.2854,1.2904,2019-01-29 22:00:00,2019-02-05 07:00:00,2019-02-05 16:00:00,2019-02-06 15:00:00,2019-02-06 22:00:00,2019-02-07 20:00:00,641,1.2997,1.2962,1.2976,2019-02-07 22:00:00
38,522,Bear,1.316,1.3105,1.3153,578,Bull,1.304,1.3027,1.3027,587,Bear,1.3052,1.303,1.3036,595,Bull,1.2948,1.2925,1.2946,617,Bear,1.2979,1.2962,1.2968,639,Bull,1.2905,1.2854,1.2904,2019-01-31 23:00:00,2019-02-05 07:00:00,2019-02-05 16:00:00,2019-02-06 00:00:00,2019-02-06 22:00:00,2019-02-07 20:00:00,641,1.2997,1.2962,1.2976,2019-02-07 22:00:00
39,522,Bear,1.316,1.3105,1.3153,578,Bull,1.304,1.3027,1.3027,587,Bear,1.3052,1.303,1.3036,610,Bull,1.295,1.2925,1.2937,617,Bear,1.2979,1.2962,1.2968,639,Bull,1.2905,1.2854,1.2904,2019-01-31 23:00:00,2019-02-05 07:00:00,2019-02-05 16:00:00,2019-02-06 15:00:00,2019-02-06 22:00:00,2019-02-07 20:00:00,641,1.2997,1.2962,1.2976,2019-02-07 22:00:00
40,570,Bear,1.3104,1.3057,1.3084,578,Bull,1.304,1.3027,1.3027,587,Bear,1.3052,1.303,1.3036,595,Bull,1.2948,1.2925,1.2946,617,Bear,1.2979,1.2962,1.2968,639,Bull,1.2905,1.2854,1.2904,2019-02-04 23:00:00,2019-02-05 07:00:00,2019-02-05 16:00:00,2019-02-06 00:00:00,2019-02-06 22:00:00,2019-02-07 20:00:00,641,1.2997,1.2962,1.2976,2019-02-07 22:00:00
41,570,Bear,1.3104,1.3057,1.3084,578,Bull,1.304,1.3027,1.3027,587,Bear,1.3052,1.303,1.3036,610,Bull,1.295,1.2925,1.2937,617,Bear,1.2979,1.2962,1.2968,639,Bull,1.2905,1.2854,1.2904,2019-02-04 23:00:00,2019-02-05 07:00:00,2019-02-05 16:00:00,2019-02-06 15:00:00,2019-02-06 22:00:00,2019-02-07 20:00:00,641,1.2997,1.2962,1.2976,2019-02-07 22:00:00
42,522,Bear,1.316,1.3105,1.3153,578,Bull,1.304,1.3027,1.3027,587,Bear,1.3052,1.303,1.3036,639,Bull,1.2905,1.2854,1.2904,641,Bear,1.2997,1.2962,1.2976,693,Bull,1.286,1.2845,1.2859,2019-01-31 23:00:00,2019-02-05 07:00:00,2019-02-05 16:00:00,2019-02-07 20:00:00,2019-02-07 22:00:00,2019-02-12 02:00:00,695,1.2864,1.2857,1.2862,2019-02-12 04:00:00
43,522,Bear,1.316,1.3105,1.3153,578,Bull,1.304,1.3027,1.3027,587,Bear,1.3052,1.303,1.3036,639,Bull,1.2905,1.2854,1.2904,664,Bear,1.2976,1.2963,1.2965,693,Bull,1.286,1.2845,1.2859,2019-01-31 23:00:00,2019-02-05 07:00:00,2019-02-05 16:00:00,2019-02-07 20:00:00,2019-02-08 21:00:00,2019-02-12 02:00:00,695,1.2864,1.2857,1.2862,2019-02-12 04:00:00
44,570,Bear,1.3104,1.3057,1.3084,578,Bull,1.304,1.3027,1.3027,587,Bear,1.3052,1.303,1.3036,639,Bull,1.2905,1.2854,1.2904,641,Bear,1.2997,1.2962,1.2976,693,Bull,1.286,1.2845,1.2859,2019-02-04 23:00:00,2019-02-05 07:00:00,2019-02-05 16:00:00,2019-02-07 20:00:00,2019-02-07 22:00:00,2019-02-12 02:00:00,695,1.2864,1.2857,1.2862,2019-02-12 04:00:00
45,570,Bear,1.3104,1.3057,1.3084,578,Bull,1.304,1.3027,1.3027,587,Bear,1.3052,1.303,1.3036,639,Bull,1.2905,1.2854,1.2904,664,Bear,1.2976,1.2963,1.2965,693,Bull,1.286,1.2845,1.2859,2019-02-04 23:00:00,2019-02-05 07:00:00,2019-02-05 16:00:00,2019-02-07 20:00:00,2019-02-08 21:00:00,2019-02-12 02:00:00,695,1.2864,1.2857,1.2862,2019-02-12 04:00:00
46,522,Bear,1.316,1.3105,1.3153,578,Bull,1.304,1.3027,1.3027,587,Bear,1.3052,1.303,1.3036,639,Bull,1.2905,1.2854,1.2904,641,Bear,1.2997,1.2962,1.2976,707,Bull,1.2885,1.2833,1.2846,2019-01-31 23:00:00,2019-02-05 07:00:00,2019-02-05 16:00:00,2019-02-07 20:00:00,2019-02-07 22:00:00,2019-02-12 16:00:00,713,1.2896,1.2878,1.2891,2019-02-12 22:00:00
47,522,Bear,1.316,1.3105,1.3153,578,Bull,1.304,1.3027,1.3027,587,Bear,1.3052,1.303,1.3036,639,Bull,1.2905,1.2854,1.2904,664,Bear,1.2976,1.2963,1.2965,707,Bull,1.2885,1.2833,1.2846,2019-01-31 23:00:00,2019-02-05 07:00:00,2019-02-05 16:00:00,2019-02-07 20:00:00,2019-02-08 21:00:00,2019-02-12 16:00:00,713,1.2896,1.2878,1.2891,2019-02-12 22:00:00
48,570,Bear,1.3104,1.3057,1.3084,578,Bull,1.304,1.3027,1.3027,587,Bear,1.3052,1.303,1.3036,639,Bull,1.2905,1.2854,1.2904,641,Bear,1.2997,1.2962,1.2976,707,Bull,1.2885,1.2833,1.2846,2019-02-04 23:00:00,2019-02-05 07:00:00,2019-02-05 16:00:00,2019-02-07 20:00:00,2019-02-07 22:00:00,2019-02-12 16:00:00,713,1.2896,1.2878,1.2891,2019-02-12 22:00:00
49,570,Bear,1.3104,1.3057,1.3084,578,Bull,1.304,1.3027,1.3027,587,Bear,1.3052,1.303,1.3036,639,Bull,1.2905,1.2854,1.2904,664,Bear,1.2976,1.2963,1.2965,707,Bull,1.2885,1.2833,1.2846,2019-02-04 23:00:00,2019-02-05 07:00:00,2019-02-05 16:00:00,2019-02-07 20:00:00,2019-02-08 21:00:00,2019-02-12 16:00:00,713,1.2896,1.2878,1.2891,2019-02-12 22:00:00
50,570,Bear,1.3104,1.3057,1.3084,578,Bull,1.304,1.3027,1.3027,587,Bear,1.3052,1.303,1.3036,639,Bull,1.2905,1.2854,1.2904,641,Bear,1.2997,1.2962,1.2976,762,Bull,1.2789,1.2773,1.2778,2019-02-04 23:00:00,2019-02-05 07:00:00,2019-02-05 16:00:00,2019-02-07 20:00:00,2019-02-07 22:00:00,2019-02-14 23:00:00,764,1.2814,1.2788,1.2805,2019-02-15 01:00:00
51,570,Bear,1.3104,1.3057,1.3084,578,Bull,1.304,1.3027,1.3027,587,Bear,1.3052,1.303,1.3036,639,Bull,1.2905,1.2854,1.2904,664,Bear,1.2976,1.2963,1.2965,762,Bull,1.2789,1.2773,1.2778,2019-02-04 23:00:00,2019-02-05 07:00:00,2019-02-05 16:00:00,2019-02-07 20:00:00,2019-02-08 21:00:00,2019-02-14 23:00:00,764,1.2814,1.2788,1.2805,2019-02-15 01:00:00
52,570,Bear,1.3104,1.3057,1.3084,578,Bull,1.304,1.3027,1.3027,587,Bear,1.3052,1.303,1.3036,707,Bull,1.2885,1.2833,1.2846,734,Bear,1.2959,1.2874,1.2947,762,Bull,1.2789,1.2773,1.2778,2019-02-04 23:00:00,2019-02-05 07:00:00,2019-02-05 16:00:00,2019-02-12 16:00:00,2019-02-13 19:00:00,2019-02-14 23:00:00,764,1.2814,1.2788,1.2805,2019-02-15 01:00:00
53,570,Bear,1.3104,1.3057,1.3084,578,Bull,1.304,1.3027,1.3027,587,Bear,1.3052,1.303,1.3036,707,Bull,1.2885,1.2833,1.2846,754,Bear,1.2878,1.2858,1.2864,762,Bull,1.2789,1.2773,1.2778,2019-02-04 23:00:00,2019-02-05 07:00:00,2019-02-05 16:00:00,2019-02-12 16:00:00,2019-02-14 15:00:00,2019-02-14 23:00:00,764,1.2814,1.2788,1.2805,2019-02-15 01:00:00
54,762,Bull,1.2789,1.2773,1.2778,806,Bear,1.2939,1.2929,1.2933,823,Bull,1.2902,1.2896,1.29,844,Bear,1.3076,1.3061,1.3075,854,Bull,1.3035,1.3012,1.3022,861,Bear,1.3109,1.3078,1.308,2019-02-14 23:00:00,2019-02-18 19:00:00,2019-02-19 12:00:00,2019-02-20 09:00:00,2019-02-20 19:00:00,2019-02-21 02:00:00,864,1.3057,1.3038,1.305,2019-02-21 05:00:00
55,762,Bull,1.2789,1.2773,1.2778,806,Bear,1.2939,1.2929,1.2933,823,Bull,1.2902,1.2896,1.29,861,Bear,1.3109,1.3078,1.308,904,Bull,1.3001,1.2968,1.2994,949,Bear,1.3237,1.3179,1.3215,2019-02-14 23:00:00,2019-02-18 19:00:00,2019-02-19 12:00:00,2019-02-21 02:00:00,2019-02-22 21:00:00,2019-02-26 18:00:00,953,1.3187,1.3167,1.3184,2019-02-26 22:00:00
56,762,Bull,1.2789,1.2773,1.2778,806,Bear,1.2939,1.2929,1.2933,823,Bull,1.2902,1.2896,1.29,861,Bear,1.3109,1.3078,1.308,932,Bull,1.31,1.3051,1.3083,949,Bear,1.3237,1.3179,1.3215,2019-02-14 23:00:00,2019-02-18 19:00:00,2019-02-19 12:00:00,2019-02-21 02:00:00,2019-02-26 01:00:00,2019-02-26 18:00:00,953,1.3187,1.3167,1.3184,2019-02-26 22:00:00
