,e_serial_p0,Direction_p0,e_high_p0,e_low_p0,e_close_p0,e_serial_p1,Direction_p1,e_high_p1,e_low_p1,e_close_p1,e_serial_p2,Direction_p2,e_high_p2,e_low_p2,e_close_p2,e_serial_p3,Direction_p3,e_high_p3,e_low_p3,e_close_p3,e_serial_p4,Direction_p4,e_high_p4,e_low_p4,e_close_p4,e_serial_p5,Direction_p5,e_high_p5,e_low_p5,e_close_p5,w0,w1,w2,w3,w4,w5,c_serial,c_high,c_low,c_close,c_time
22,326,Bull,1.3618,1.3572,1.3614,464,Bear,1.3895,1.387,1.3873,475,Bull,1.391,1.3844,1.3905,495,Bear,1.3982,1.3964,1.3977,510,Bull,1.3949,1.3935,1.3939,514,Bear,1.3983,1.3967,1.3974,2021-07-20 21:00:00,2021-07-28 15:00:00,2021-07-29 02:00:00,2021-07-29 22:00:00,2021-07-30 13:00:00,2021-07-30 17:00:00,516,1.3975,1.3954,1.3956,2021-07-30 19:00:00
23,343,Bull,1.3617,1.3591,1.3616,374,Bear,1.3787,1.3764,1.3767,396,Bull,1.374,1.372,1.3735,464,Bear,1.3895,1.387,1.3873,475,Bull,1.391,1.3844,1.3905,514,Bear,1.3983,1.3967,1.3974,2021-07-21 14:00:00,2021-07-22 21:00:00,2021-07-23 19:00:00,2021-07-28 15:00:00,2021-07-29 02:00:00,2021-07-30 17:00:00,516,1.3975,1.3954,1.3956,2021-07-30 19:00:00
24,343,Bull,1.3617,1.3591,1.3616,374,Bear,1.3787,1.3764,1.3767,396,Bull,1.374,1.372,1.3735,495,Bear,1.3982,1.3964,1.3977,510,Bull,1.3949,1.3935,1.3939,514,Bear,1.3983,1.3967,1.3974,2021-07-21 14:00:00,2021-07-22 21:00:00,2021-07-23 19:00:00,2021-07-29 22:00:00,2021-07-30 13:00:00,2021-07-30 17:00:00,516,1.3975,1.3954,1.3956,2021-07-30 19:00:00
25,343,Bull,1.3617,1.3591,1.3616,425,Bear,1.3834,1.3824,1.3828,441,Bull,1.3797,1.3767,1.3779,495,Bear,1.3982,1.3964,1.3977,510,Bull,1.3949,1.3935,1.3939,514,Bear,1.3983,1.3967,1.3974,2021-07-21 14:00:00,2021-07-27 00:00:00,2021-07-27 16:00:00,2021-07-29 22:00:00,2021-07-30 13:00:00,2021-07-30 17:00:00,516,1.3975,1.3954,1.3956,2021-07-30 19:00:00
26,343,Bull,1.3617,1.3591,1.3616,464,Bear,1.3895,1.387,1.3873,475,Bull,1.391,1.3844,1.3905,495,Bear,1.3982,1.3964,1.3977,510,Bull,1.3949,1.3935,1.3939,514,Bear,1.3983,1.3967,1.3974,2021-07-21 14:00:00,2021-07-28 15:00:00,2021-07-29 02:00:00,2021-07-29 22:00:00,2021-07-30 13:00:00,2021-07-30 17:00:00,516,1.3975,1.3954,1.3956,2021-07-30 19:00:00
27,396,Bull,1.374,1.372,1.3735,425,Bear,1.3834,1.3824,1.3828,441,Bull,1.3797,1.3767,1.3779,464,Bear,1.3895,1.387,1.3873,475,Bull,1.391,1.3844,1.3905,514,Bear,1.3983,1.3967,1.3974,2021-07-23 19:00:00,2021-07-27 00:00:00,2021-07-27 16:00:00,2021-07-28 15:00:00,2021-07-29 02:00:00,2021-07-30 17:00:00,516,1.3975,1.3954,1.3956,2021-07-30 19:00:00
28,396,Bull,1.374,1.372,1.3735,425,Bear,1.3834,1.3824,1.3828,441,Bull,1.3797,1.3767,1.3779,495,Bear,1.3982,1.3964,1.3977,510,Bull,1.3949,1.3935,1.3939,514,Bear,1.3983,1.3967,1.3974,2021-07-23 19:00:00,2021-07-27 00:00:00,2021-07-27 16:00:00,2021-07-29 22:00:00,2021-07-30 13:00:00,2021-07-30 17:00:00,516,1.3975,1.3954,1.3956,2021-07-30 19:00:00
29,396,Bull,1.374,1.372,1.3735,464,Bear,1.3895,1.387,1.3873,475,Bull,1.391,1.3844,1.3905,495,Bear,1.3982,1.3964,1.3977,510,Bull,1.3949,1.3935,1.3939,514,Bear,1.3983,1.3967,1.3974,2021-07-23 19:00:00,2021-07-28 15:00:00,2021-07-29 02:00:00,2021-07-29 22:00:00,2021-07-30 13:00:00,2021-07-30 17:00:00,516,1.3975,1.3954,1.3956,2021-07-30 19:00:00
30,441,Bull,1.3797,1.3767,1.3779,464,Bear,1.3895,1.387,1.3873,475,Bull,1.391,1.3844,1.3905,495,Bear,1.3982,1.3964,1.3977,510,Bull,1.3949,1.3935,1.3939,514,Bear,1.3983,1.3967,1.3974,2021-07-27 16:00:00,2021-07-28 15:00:00,2021-07-29 02:00:00,2021-07-29 22:00:00,2021-07-30 13:00:00,2021-07-30 17:00:00,516,1.3975,1.3954,1.3956,2021-07-30 19:00:00
31,495,Bear,1.3982,1.3964,1.3977,510,Bull,1.3949,1.3935,1.3939,514,Bear,1.3983,1.3967,1.3974,531,Bull,1.3898,1.3886,1.3897,537,Bear,1.3933,1.3909,1.3921,541,Bull,1.3904,1.3884,1.389,2021-07-29 22:00:00,2021-07-30 13:00:00,2021-07-30 17:00:00,2021-08-02 10:00:00,2021-08-02 16:00:00,2021-08-02 20:00:00,543,1.3918,1.389,1.3898,2021-08-02 22:00:00
