,e_serial_p0,Direction_p0,e_high_p0,e_low_p0,e_close_p0,e_serial_p1,Direction_p1,e_high_p1,e_low_p1,e_close_p1,e_serial_p2,Direction_p2,e_high_p2,e_low_p2,e_close_p2,e_serial_p3,Direction_p3,e_high_p3,e_low_p3,e_close_p3,e_serial_p4,Direction_p4,e_high_p4,e_low_p4,e_close_p4,e_serial_p5,Direction_p5,e_high_p5,e_low_p5,e_close_p5,w0,w1,w2,w3,w4,w5,c_serial,c_high,c_low,c_close,c_time
17,758,Bull,1.2522,1.248,1.251,883,Bear,1.2768,1.2751,1.2758,898,Bull,1.2676,1.2644,1.2675,986,Bear,1.2905,1.2883,1.2887,992,Bull,1.2874,1.2838,1.285,1002,Bear,1.2953,1.294,1.2949,2020-07-14 21:00:00,2020-07-22 02:00:00,2020-07-22 17:00:00,2020-07-28 09:00:00,2020-07-28 15:00:00,2020-07-29 01:00:00,1004,1.2949,1.2932,1.2933,2020-07-29 03:00:00
18,758,Bull,1.2522,1.248,1.251,883,Bear,1.2768,1.2751,1.2758,926,Bull,1.2723,1.2673,1.2723,986,Bear,1.2905,1.2883,1.2887,992,Bull,1.2874,1.2838,1.285,1002,Bear,1.2953,1.294,1.2949,2020-07-14 21:00:00,2020-07-22 02:00:00,2020-07-23 21:00:00,2020-07-28 09:00:00,2020-07-28 15:00:00,2020-07-29 01:00:00,1004,1.2949,1.2932,1.2933,2020-07-29 03:00:00
19,758,Bull,1.2522,1.248,1.251,938,Bear,1.2774,1.2748,1.2757,945,Bull,1.2747,1.2717,1.2729,986,Bear,1.2905,1.2883,1.2887,992,Bull,1.2874,1.2838,1.285,1002,Bear,1.2953,1.294,1.2949,2020-07-14 21:00:00,2020-07-24 09:00:00,2020-07-24 16:00:00,2020-07-28 09:00:00,2020-07-28 15:00:00,2020-07-29 01:00:00,1004,1.2949,1.2932,1.2933,2020-07-29 03:00:00
20,829,Bull,1.2552,1.2512,1.2516,883,Bear,1.2768,1.2751,1.2758,898,Bull,1.2676,1.2644,1.2675,986,Bear,1.2905,1.2883,1.2887,992,Bull,1.2874,1.2838,1.285,1002,Bear,1.2953,1.294,1.2949,2020-07-17 20:00:00,2020-07-22 02:00:00,2020-07-22 17:00:00,2020-07-28 09:00:00,2020-07-28 15:00:00,2020-07-29 01:00:00,1004,1.2949,1.2932,1.2933,2020-07-29 03:00:00
21,829,Bull,1.2552,1.2512,1.2516,883,Bear,1.2768,1.2751,1.2758,926,Bull,1.2723,1.2673,1.2723,986,Bear,1.2905,1.2883,1.2887,992,Bull,1.2874,1.2838,1.285,1002,Bear,1.2953,1.294,1.2949,2020-07-17 20:00:00,2020-07-22 02:00:00,2020-07-23 21:00:00,2020-07-28 09:00:00,2020-07-28 15:00:00,2020-07-29 01:00:00,1004,1.2949,1.2932,1.2933,2020-07-29 03:00:00
22,829,Bull,1.2552,1.2512,1.2516,938,Bear,1.2774,1.2748,1.2757,945,Bull,1.2747,1.2717,1.2729,986,Bear,1.2905,1.2883,1.2887,992,Bull,1.2874,1.2838,1.285,1002,Bear,1.2953,1.294,1.2949,2020-07-17 20:00:00,2020-07-24 09:00:00,2020-07-24 16:00:00,2020-07-28 09:00:00,2020-07-28 15:00:00,2020-07-29 01:00:00,1004,1.2949,1.2932,1.2933,2020-07-29 03:00:00
23,898,Bull,1.2676,1.2644,1.2675,919,Bear,1.2754,1.2741,1.2746,926,Bull,1.2723,1.2673,1.2723,986,Bear,1.2905,1.2883,1.2887,992,Bull,1.2874,1.2838,1.285,1002,Bear,1.2953,1.294,1.2949,2020-07-22 17:00:00,2020-07-23 14:00:00,2020-07-23 21:00:00,2020-07-28 09:00:00,2020-07-28 15:00:00,2020-07-29 01:00:00,1004,1.2949,1.2932,1.2933,2020-07-29 03:00:00
24,898,Bull,1.2676,1.2644,1.2675,938,Bear,1.2774,1.2748,1.2757,945,Bull,1.2747,1.2717,1.2729,986,Bear,1.2905,1.2883,1.2887,992,Bull,1.2874,1.2838,1.285,1002,Bear,1.2953,1.294,1.2949,2020-07-22 17:00:00,2020-07-24 09:00:00,2020-07-24 16:00:00,2020-07-28 09:00:00,2020-07-28 15:00:00,2020-07-29 01:00:00,1004,1.2949,1.2932,1.2933,2020-07-29 03:00:00
25,926,Bull,1.2723,1.2673,1.2723,938,Bear,1.2774,1.2748,1.2757,945,Bull,1.2747,1.2717,1.2729,986,Bear,1.2905,1.2883,1.2887,992,Bull,1.2874,1.2838,1.285,1002,Bear,1.2953,1.294,1.2949,2020-07-23 21:00:00,2020-07-24 09:00:00,2020-07-24 16:00:00,2020-07-28 09:00:00,2020-07-28 15:00:00,2020-07-29 01:00:00,1004,1.2949,1.2932,1.2933,2020-07-29 03:00:00
26,758,Bull,1.2522,1.248,1.251,782,Bear,1.265,1.2604,1.2606,829,Bull,1.2552,1.2512,1.2516,938,Bear,1.2774,1.2748,1.2757,945,Bull,1.2747,1.2717,1.2729,1022,Bear,1.2995,1.2968,1.2986,2020-07-14 21:00:00,2020-07-15 21:00:00,2020-07-17 20:00:00,2020-07-24 09:00:00,2020-07-24 16:00:00,2020-07-29 21:00:00,1024,1.2982,1.2955,1.2973,2020-07-29 23:00:00
27,758,Bull,1.2522,1.248,1.251,782,Bear,1.265,1.2604,1.2606,829,Bull,1.2552,1.2512,1.2516,986,Bear,1.2905,1.2883,1.2887,992,Bull,1.2874,1.2838,1.285,1022,Bear,1.2995,1.2968,1.2986,2020-07-14 21:00:00,2020-07-15 21:00:00,2020-07-17 20:00:00,2020-07-28 09:00:00,2020-07-28 15:00:00,2020-07-29 21:00:00,1024,1.2982,1.2955,1.2973,2020-07-29 23:00:00
28,758,Bull,1.2522,1.248,1.251,883,Bear,1.2768,1.2751,1.2758,898,Bull,1.2676,1.2644,1.2675,986,Bear,1.2905,1.2883,1.2887,992,Bull,1.2874,1.2838,1.285,1022,Bear,1.2995,1.2968,1.2986,2020-07-14 21:00:00,2020-07-22 02:00:00,2020-07-22 17:00:00,2020-07-28 09:00:00,2020-07-28 15:00:00,2020-07-29 21:00:00,1024,1.2982,1.2955,1.2973,2020-07-29 23:00:00
29,758,Bull,1.2522,1.248,1.251,883,Bear,1.2768,1.2751,1.2758,926,Bull,1.2723,1.2673,1.2723,986,Bear,1.2905,1.2883,1.2887,992,Bull,1.2874,1.2838,1.285,1022,Bear,1.2995,1.2968,1.2986,2020-07-14 21:00:00,2020-07-22 02:00:00,2020-07-23 21:00:00,2020-07-28 09:00:00,2020-07-28 15:00:00,2020-07-29 21:00:00,1024,1.2982,1.2955,1.2973,2020-07-29 23:00:00
30,758,Bull,1.2522,1.248,1.251,938,Bear,1.2774,1.2748,1.2757,945,Bull,1.2747,1.2717,1.2729,986,Bear,1.2905,1.2883,1.2887,992,Bull,1.2874,1.2838,1.285,1022,Bear,1.2995,1.2968,1.2986,2020-07-14 21:00:00,2020-07-24 09:00:00,2020-07-24 16:00:00,2020-07-28 09:00:00,2020-07-28 15:00:00,2020-07-29 21:00:00,1024,1.2982,1.2955,1.2973,2020-07-29 23:00:00
31,829,Bull,1.2552,1.2512,1.2516,883,Bear,1.2768,1.2751,1.2758,898,Bull,1.2676,1.2644,1.2675,986,Bear,1.2905,1.2883,1.2887,992,Bull,1.2874,1.2838,1.285,1022,Bear,1.2995,1.2968,1.2986,2020-07-17 20:00:00,2020-07-22 02:00:00,2020-07-22 17:00:00,2020-07-28 09:00:00,2020-07-28 15:00:00,2020-07-29 21:00:00,1024,1.2982,1.2955,1.2973,2020-07-29 23:00:00
32,829,Bull,1.2552,1.2512,1.2516,883,Bear,1.2768,1.2751,1.2758,926,Bull,1.2723,1.2673,1.2723,986,Bear,1.2905,1.2883,1.2887,992,Bull,1.2874,1.2838,1.285,1022,Bear,1.2995,1.2968,1.2986,2020-07-17 20:00:00,2020-07-22 02:00:00,2020-07-23 21:00:00,2020-07-28 09:00:00,2020-07-28 15:00:00,2020-07-29 21:00:00,1024,1.2982,1.2955,1.2973,2020-07-29 23:00:00
33,829,Bull,1.2552,1.2512,1.2516,938,Bear,1.2774,1.2748,1.2757,945,Bull,1.2747,1.2717,1.2729,986,Bear,1.2905,1.2883,1.2887,992,Bull,1.2874,1.2838,1.285,1022,Bear,1.2995,1.2968,1.2986,2020-07-17 20:00:00,2020-07-24 09:00:00,2020-07-24 16:00:00,2020-07-28 09:00:00,2020-07-28 15:00:00,2020-07-29 21:00:00,1024,1.2982,1.2955,1.2973,2020-07-29 23:00:00
34,898,Bull,1.2676,1.2644,1.2675,919,Bear,1.2754,1.2741,1.2746,926,Bull,1.2723,1.2673,1.2723,986,Bear,1.2905,1.2883,1.2887,992,Bull,1.2874,1.2838,1.285,1022,Bear,1.2995,1.2968,1.2986,2020-07-22 17:00:00,2020-07-23 14:00:00,2020-07-23 21:00:00,2020-07-28 09:00:00,2020-07-28 15:00:00,2020-07-29 21:00:00,1024,1.2982,1.2955,1.2973,2020-07-29 23:00:00
35,898,Bull,1.2676,1.2644,1.2675,938,Bear,1.2774,1.2748,1.2757,945,Bull,1.2747,1.2717,1.2729,986,Bear,1.2905,1.2883,1.2887,992,Bull,1.2874,1.2838,1.285,1022,Bear,1.2995,1.2968,1.2986,2020-07-22 17:00:00,2020-07-24 09:00:00,2020-07-24 16:00:00,2020-07-28 09:00:00,2020-07-28 15:00:00,2020-07-29 21:00:00,1024,1.2982,1.2955,1.2973,2020-07-29 23:00:00
36,926,Bull,1.2723,1.2673,1.2723,938,Bear,1.2774,1.2748,1.2757,945,Bull,1.2747,1.2717,1.2729,986,Bear,1.2905,1.2883,1.2887,992,Bull,1.2874,1.2838,1.285,1022,Bear,1.2995,1.2968,1.2986,2020-07-23 21:00:00,2020-07-24 09:00:00,2020-07-24 16:00:00,2020-07-28 09:00:00,2020-07-28 15:00:00,2020-07-29 21:00:00,1024,1.2982,1.2955,1.2973,2020-07-29 23:00:00
37,829,Bull,1.2552,1.2512,1.2516,883,Bear,1.2768,1.2751,1.2758,898,Bull,1.2676,1.2644,1.2675,986,Bear,1.2905,1.2883,1.2887,992,Bull,1.2874,1.2838,1.285,1027,Bear,1.3014,1.2958,1.2964,2020-07-17 20:00:00,2020-07-22 02:00:00,2020-07-22 17:00:00,2020-07-28 09:00:00,2020-07-28 15:00:00,2020-07-30 02:00:00,1039,1.2967,1.2945,1.2955,2020-07-30 14:00:00
38,829,Bull,1.2552,1.2512,1.2516,883,Bear,1.2768,1.2751,1.2758,926,Bull,1.2723,1.2673,1.2723,986,Bear,1.2905,1.2883,1.2887,992,Bull,1.2874,1.2838,1.285,1027,Bear,1.3014,1.2958,1.2964,2020-07-17 20:00:00,2020-07-22 02:00:00,2020-07-23 21:00:00,2020-07-28 09:00:00,2020-07-28 15:00:00,2020-07-30 02:00:00,1039,1.2967,1.2945,1.2955,2020-07-30 14:00:00
39,829,Bull,1.2552,1.2512,1.2516,938,Bear,1.2774,1.2748,1.2757,945,Bull,1.2747,1.2717,1.2729,986,Bear,1.2905,1.2883,1.2887,992,Bull,1.2874,1.2838,1.285,1027,Bear,1.3014,1.2958,1.2964,2020-07-17 20:00:00,2020-07-24 09:00:00,2020-07-24 16:00:00,2020-07-28 09:00:00,2020-07-28 15:00:00,2020-07-30 02:00:00,1039,1.2967,1.2945,1.2955,2020-07-30 14:00:00
40,898,Bull,1.2676,1.2644,1.2675,919,Bear,1.2754,1.2741,1.2746,926,Bull,1.2723,1.2673,1.2723,986,Bear,1.2905,1.2883,1.2887,992,Bull,1.2874,1.2838,1.285,1027,Bear,1.3014,1.2958,1.2964,2020-07-22 17:00:00,2020-07-23 14:00:00,2020-07-23 21:00:00,2020-07-28 09:00:00,2020-07-28 15:00:00,2020-07-30 02:00:00,1039,1.2967,1.2945,1.2955,2020-07-30 14:00:00
41,898,Bull,1.2676,1.2644,1.2675,938,Bear,1.2774,1.2748,1.2757,945,Bull,1.2747,1.2717,1.2729,986,Bear,1.2905,1.2883,1.2887,992,Bull,1.2874,1.2838,1.285,1027,Bear,1.3014,1.2958,1.2964,2020-07-22 17:00:00,2020-07-24 09:00:00,2020-07-24 16:00:00,2020-07-28 09:00:00,2020-07-28 15:00:00,2020-07-30 02:00:00,1039,1.2967,1.2945,1.2955,2020-07-30 14:00:00
42,926,Bull,1.2723,1.2673,1.2723,938,Bear,1.2774,1.2748,1.2757,945,Bull,1.2747,1.2717,1.2729,986,Bear,1.2905,1.2883,1.2887,992,Bull,1.2874,1.2838,1.285,1027,Bear,1.3014,1.2958,1.2964,2020-07-23 21:00:00,2020-07-24 09:00:00,2020-07-24 16:00:00,2020-07-28 09:00:00,2020-07-28 15:00:00,2020-07-30 02:00:00,1039,1.2967,1.2945,1.2955,2020-07-30 14:00:00
43,829,Bull,1.2552,1.2512,1.2516,883,Bear,1.2768,1.2751,1.2758,898,Bull,1.2676,1.2644,1.2675,986,Bear,1.2905,1.2883,1.2887,992,Bull,1.2874,1.2838,1.285,1071,Bear,1.317,1.3115,1.3126,2020-07-17 20:00:00,2020-07-22 02:00:00,2020-07-22 17:00:00,2020-07-28 09:00:00,2020-07-28 15:00:00,2020-07-31 22:00:00,1073,1.3133,1.308,1.3099,2020-08-01 00:00:00
44,829,Bull,1.2552,1.2512,1.2516,883,Bear,1.2768,1.2751,1.2758,898,Bull,1.2676,1.2644,1.2675,1027,Bear,1.3014,1.2958,1.2964,1039,Bull,1.2967,1.2945,1.2955,1071,Bear,1.317,1.3115,1.3126,2020-07-17 20:00:00,2020-07-22 02:00:00,2020-07-22 17:00:00,2020-07-30 02:00:00,2020-07-30 14:00:00,2020-07-31 22:00:00,1073,1.3133,1.308,1.3099,2020-08-01 00:00:00
45,829,Bull,1.2552,1.2512,1.2516,883,Bear,1.2768,1.2751,1.2758,926,Bull,1.2723,1.2673,1.2723,1027,Bear,1.3014,1.2958,1.2964,1039,Bull,1.2967,1.2945,1.2955,1071,Bear,1.317,1.3115,1.3126,2020-07-17 20:00:00,2020-07-22 02:00:00,2020-07-23 21:00:00,2020-07-30 02:00:00,2020-07-30 14:00:00,2020-07-31 22:00:00,1073,1.3133,1.308,1.3099,2020-08-01 00:00:00
46,829,Bull,1.2552,1.2512,1.2516,938,Bear,1.2774,1.2748,1.2757,945,Bull,1.2747,1.2717,1.2729,1027,Bear,1.3014,1.2958,1.2964,1039,Bull,1.2967,1.2945,1.2955,1071,Bear,1.317,1.3115,1.3126,2020-07-17 20:00:00,2020-07-24 09:00:00,2020-07-24 16:00:00,2020-07-30 02:00:00,2020-07-30 14:00:00,2020-07-31 22:00:00,1073,1.3133,1.308,1.3099,2020-08-01 00:00:00
47,898,Bull,1.2676,1.2644,1.2675,919,Bear,1.2754,1.2741,1.2746,926,Bull,1.2723,1.2673,1.2723,1027,Bear,1.3014,1.2958,1.2964,1039,Bull,1.2967,1.2945,1.2955,1071,Bear,1.317,1.3115,1.3126,2020-07-22 17:00:00,2020-07-23 14:00:00,2020-07-23 21:00:00,2020-07-30 02:00:00,2020-07-30 14:00:00,2020-07-31 22:00:00,1073,1.3133,1.308,1.3099,2020-08-01 00:00:00
48,898,Bull,1.2676,1.2644,1.2675,938,Bear,1.2774,1.2748,1.2757,945,Bull,1.2747,1.2717,1.2729,1027,Bear,1.3014,1.2958,1.2964,1039,Bull,1.2967,1.2945,1.2955,1071,Bear,1.317,1.3115,1.3126,2020-07-22 17:00:00,2020-07-24 09:00:00,2020-07-24 16:00:00,2020-07-30 02:00:00,2020-07-30 14:00:00,2020-07-31 22:00:00,1073,1.3133,1.308,1.3099,2020-08-01 00:00:00
49,926,Bull,1.2723,1.2673,1.2723,938,Bear,1.2774,1.2748,1.2757,945,Bull,1.2747,1.2717,1.2729,1027,Bear,1.3014,1.2958,1.2964,1039,Bull,1.2967,1.2945,1.2955,1071,Bear,1.317,1.3115,1.3126,2020-07-23 21:00:00,2020-07-24 09:00:00,2020-07-24 16:00:00,2020-07-30 02:00:00,2020-07-30 14:00:00,2020-07-31 22:00:00,1073,1.3133,1.308,1.3099,2020-08-01 00:00:00
50,945,Bull,1.2747,1.2717,1.2729,986,Bear,1.2905,1.2883,1.2887,992,Bull,1.2874,1.2838,1.285,1071,Bear,1.317,1.3115,1.3126,1117,Bull,1.3028,1.2981,1.2986,1163,Bear,1.3186,1.3168,1.3173,2020-07-24 16:00:00,2020-07-28 09:00:00,2020-07-28 15:00:00,2020-07-31 22:00:00,2020-08-04 20:00:00,2020-08-06 18:00:00,1165,1.3174,1.3147,1.3153,2020-08-06 20:00:00
51,1596,Bear,1.3482,1.3462,1.3471,1648,Bull,1.3277,1.3243,1.326,1666,Bear,1.3319,1.3289,1.3298,1740,Bull,1.2949,1.2885,1.2894,1759,Bear,1.3035,1.3004,1.3012,1772,Bull,1.2804,1.2773,1.279,2020-09-01 19:00:00,2020-09-03 23:00:00,2020-09-04 17:00:00,2020-09-09 19:00:00,2020-09-10 14:00:00,2020-09-11 03:00:00,1775,1.282,1.2801,1.2817,2020-09-11 06:00:00
52,1596,Bear,1.3482,1.3462,1.3471,1648,Bull,1.3277,1.3243,1.326,1666,Bear,1.3319,1.3289,1.3298,1740,Bull,1.2949,1.2885,1.2894,1759,Bear,1.3035,1.3004,1.3012,1786,Bull,1.2799,1.2763,1.2795,2020-09-01 19:00:00,2020-09-03 23:00:00,2020-09-04 17:00:00,2020-09-09 19:00:00,2020-09-10 14:00:00,2020-09-11 17:00:00,1788,1.2866,1.2821,1.2826,2020-09-11 19:00:00
53,1596,Bear,1.3482,1.3462,1.3471,1648,Bull,1.3277,1.3243,1.326,1666,Bear,1.3319,1.3289,1.3298,1772,Bull,1.2804,1.2773,1.279,1784,Bear,1.2864,1.282,1.2831,1786,Bull,1.2799,1.2763,1.2795,2020-09-01 19:00:00,2020-09-03 23:00:00,2020-09-04 17:00:00,2020-09-11 03:00:00,2020-09-11 15:00:00,2020-09-11 17:00:00,1788,1.2866,1.2821,1.2826,2020-09-11 19:00:00
54,1596,Bear,1.3482,1.3462,1.3471,1740,Bull,1.2949,1.2885,1.2894,1759,Bear,1.3035,1.3004,1.3012,1772,Bull,1.2804,1.2773,1.279,1784,Bear,1.2864,1.282,1.2831,1786,Bull,1.2799,1.2763,1.2795,2020-09-01 19:00:00,2020-09-09 19:00:00,2020-09-10 14:00:00,2020-09-11 03:00:00,2020-09-11 15:00:00,2020-09-11 17:00:00,1788,1.2866,1.2821,1.2826,2020-09-11 19:00:00
55,1666,Bear,1.3319,1.3289,1.3298,1740,Bull,1.2949,1.2885,1.2894,1759,Bear,1.3035,1.3004,1.3012,1772,Bull,1.2804,1.2773,1.279,1784,Bear,1.2864,1.282,1.2831,1786,Bull,1.2799,1.2763,1.2795,2020-09-04 17:00:00,2020-09-09 19:00:00,2020-09-10 14:00:00,2020-09-11 03:00:00,2020-09-11 15:00:00,2020-09-11 17:00:00,1788,1.2866,1.2821,1.2826,2020-09-11 19:00:00
56,1863,Bear,1.3007,1.2962,1.3004,1885,Bull,1.2904,1.2865,1.2879,1906,Bear,1.3,1.297,1.2979,1952,Bull,1.28,1.2712,1.2756,1955,Bear,1.2868,1.2787,1.2858,1960,Bull,1.2743,1.2711,1.2725,2020-09-16 22:00:00,2020-09-17 20:00:00,2020-09-18 17:00:00,2020-09-22 15:00:00,2020-09-22 18:00:00,2020-09-22 23:00:00,1969,1.2748,1.272,1.2721,2020-09-23 08:00:00
