,e_serial_p0,Direction_p0,e_high_p0,e_low_p0,e_close_p0,e_serial_p1,Direction_p1,e_high_p1,e_low_p1,e_close_p1,e_serial_p2,Direction_p2,e_high_p2,e_low_p2,e_close_p2,e_serial_p3,Direction_p3,e_high_p3,e_low_p3,e_close_p3,e_serial_p4,Direction_p4,e_high_p4,e_low_p4,e_close_p4,e_serial_p5,Direction_p5,e_high_p5,e_low_p5,e_close_p5,w0,w1,w2,w3,w4,w5,c_serial,c_high,c_low,c_close,c_time
10,665,Bear,1.1242,1.1226,1.1227,729,Bull,1.1178,1.1162,1.1176,736,Bear,1.1231,1.121,1.1211,788,Bull,1.1142,1.1131,1.1134,803,Bear,1.1158,1.115,1.1154,829,Bull,1.1082,1.1066,1.1074,2019-08-08 00:00:00,2019-08-12 16:00:00,2019-08-12 23:00:00,2019-08-15 03:00:00,2019-08-15 18:00:00,2019-08-16 20:00:00,849,1.111,1.11,1.1103,2019-08-19 16:00:00
11,665,Bear,1.1242,1.1226,1.1227,729,Bull,1.1178,1.1162,1.1176,757,Bear,1.1229,1.1206,1.1217,788,Bull,1.1142,1.1131,1.1134,803,Bear,1.1158,1.115,1.1154,829,Bull,1.1082,1.1066,1.1074,2019-08-08 00:00:00,2019-08-12 16:00:00,2019-08-13 20:00:00,2019-08-15 03:00:00,2019-08-15 18:00:00,2019-08-16 20:00:00,849,1.111,1.11,1.1103,2019-08-19 16:00:00
12,681,Bear,1.1228,1.1214,1.1215,685,Bull,1.1205,1.1181,1.1204,687,Bear,1.1232,1.1193,1.12,788,Bull,1.1142,1.1131,1.1134,803,Bear,1.1158,1.115,1.1154,829,Bull,1.1082,1.1066,1.1074,2019-08-08 16:00:00,2019-08-08 20:00:00,2019-08-08 22:00:00,2019-08-15 03:00:00,2019-08-15 18:00:00,2019-08-16 20:00:00,849,1.111,1.11,1.1103,2019-08-19 16:00:00
13,687,Bear,1.1232,1.1193,1.12,729,Bull,1.1178,1.1162,1.1176,736,Bear,1.1231,1.121,1.1211,788,Bull,1.1142,1.1131,1.1134,803,Bear,1.1158,1.115,1.1154,829,Bull,1.1082,1.1066,1.1074,2019-08-08 22:00:00,2019-08-12 16:00:00,2019-08-12 23:00:00,2019-08-15 03:00:00,2019-08-15 18:00:00,2019-08-16 20:00:00,849,1.111,1.11,1.1103,2019-08-19 16:00:00
14,687,Bear,1.1232,1.1193,1.12,729,Bull,1.1178,1.1162,1.1176,757,Bear,1.1229,1.1206,1.1217,788,Bull,1.1142,1.1131,1.1134,803,Bear,1.1158,1.115,1.1154,829,Bull,1.1082,1.1066,1.1074,2019-08-08 22:00:00,2019-08-12 16:00:00,2019-08-13 20:00:00,2019-08-15 03:00:00,2019-08-15 18:00:00,2019-08-16 20:00:00,849,1.111,1.11,1.1103,2019-08-19 16:00:00
15,713,Bear,1.1223,1.1204,1.1211,729,Bull,1.1178,1.1162,1.1176,736,Bear,1.1231,1.121,1.1211,788,Bull,1.1142,1.1131,1.1134,803,Bear,1.1158,1.115,1.1154,829,Bull,1.1082,1.1066,1.1074,2019-08-10 00:00:00,2019-08-12 16:00:00,2019-08-12 23:00:00,2019-08-15 03:00:00,2019-08-15 18:00:00,2019-08-16 20:00:00,849,1.111,1.11,1.1103,2019-08-19 16:00:00
16,713,Bear,1.1223,1.1204,1.1211,729,Bull,1.1178,1.1162,1.1176,757,Bear,1.1229,1.1206,1.1217,788,Bull,1.1142,1.1131,1.1134,803,Bear,1.1158,1.115,1.1154,829,Bull,1.1082,1.1066,1.1074,2019-08-10 00:00:00,2019-08-12 16:00:00,2019-08-13 20:00:00,2019-08-15 03:00:00,2019-08-15 18:00:00,2019-08-16 20:00:00,849,1.111,1.11,1.1103,2019-08-19 16:00:00
17,736,Bear,1.1231,1.121,1.1211,748,Bull,1.1195,1.1182,1.1189,757,Bear,1.1229,1.1206,1.1217,788,Bull,1.1142,1.1131,1.1134,803,Bear,1.1158,1.115,1.1154,829,Bull,1.1082,1.1066,1.1074,2019-08-12 23:00:00,2019-08-13 11:00:00,2019-08-13 20:00:00,2019-08-15 03:00:00,2019-08-15 18:00:00,2019-08-16 20:00:00,849,1.111,1.11,1.1103,2019-08-19 16:00:00
18,665,Bear,1.1242,1.1226,1.1227,685,Bull,1.1205,1.1181,1.1204,687,Bear,1.1232,1.1193,1.12,788,Bull,1.1142,1.1131,1.1134,803,Bear,1.1158,1.115,1.1154,878,Bull,1.1088,1.1066,1.1079,2019-08-08 00:00:00,2019-08-08 20:00:00,2019-08-08 22:00:00,2019-08-15 03:00:00,2019-08-15 18:00:00,2019-08-20 21:00:00,880,1.1096,1.1088,1.1092,2019-08-20 23:00:00
19,665,Bear,1.1242,1.1226,1.1227,729,Bull,1.1178,1.1162,1.1176,736,Bear,1.1231,1.121,1.1211,788,Bull,1.1142,1.1131,1.1134,803,Bear,1.1158,1.115,1.1154,878,Bull,1.1088,1.1066,1.1079,2019-08-08 00:00:00,2019-08-12 16:00:00,2019-08-12 23:00:00,2019-08-15 03:00:00,2019-08-15 18:00:00,2019-08-20 21:00:00,880,1.1096,1.1088,1.1092,2019-08-20 23:00:00
20,665,Bear,1.1242,1.1226,1.1227,729,Bull,1.1178,1.1162,1.1176,757,Bear,1.1229,1.1206,1.1217,788,Bull,1.1142,1.1131,1.1134,803,Bear,1.1158,1.115,1.1154,878,Bull,1.1088,1.1066,1.1079,2019-08-08 00:00:00,2019-08-12 16:00:00,2019-08-13 20:00:00,2019-08-15 03:00:00,2019-08-15 18:00:00,2019-08-20 21:00:00,880,1.1096,1.1088,1.1092,2019-08-20 23:00:00
21,681,Bear,1.1228,1.1214,1.1215,685,Bull,1.1205,1.1181,1.1204,687,Bear,1.1232,1.1193,1.12,788,Bull,1.1142,1.1131,1.1134,803,Bear,1.1158,1.115,1.1154,878,Bull,1.1088,1.1066,1.1079,2019-08-08 16:00:00,2019-08-08 20:00:00,2019-08-08 22:00:00,2019-08-15 03:00:00,2019-08-15 18:00:00,2019-08-20 21:00:00,880,1.1096,1.1088,1.1092,2019-08-20 23:00:00
22,687,Bear,1.1232,1.1193,1.12,729,Bull,1.1178,1.1162,1.1176,736,Bear,1.1231,1.121,1.1211,788,Bull,1.1142,1.1131,1.1134,803,Bear,1.1158,1.115,1.1154,878,Bull,1.1088,1.1066,1.1079,2019-08-08 22:00:00,2019-08-12 16:00:00,2019-08-12 23:00:00,2019-08-15 03:00:00,2019-08-15 18:00:00,2019-08-20 21:00:00,880,1.1096,1.1088,1.1092,2019-08-20 23:00:00
23,687,Bear,1.1232,1.1193,1.12,729,Bull,1.1178,1.1162,1.1176,757,Bear,1.1229,1.1206,1.1217,788,Bull,1.1142,1.1131,1.1134,803,Bear,1.1158,1.115,1.1154,878,Bull,1.1088,1.1066,1.1079,2019-08-08 22:00:00,2019-08-12 16:00:00,2019-08-13 20:00:00,2019-08-15 03:00:00,2019-08-15 18:00:00,2019-08-20 21:00:00,880,1.1096,1.1088,1.1092,2019-08-20 23:00:00
24,713,Bear,1.1223,1.1204,1.1211,729,Bull,1.1178,1.1162,1.1176,736,Bear,1.1231,1.121,1.1211,788,Bull,1.1142,1.1131,1.1134,803,Bear,1.1158,1.115,1.1154,878,Bull,1.1088,1.1066,1.1079,2019-08-10 00:00:00,2019-08-12 16:00:00,2019-08-12 23:00:00,2019-08-15 03:00:00,2019-08-15 18:00:00,2019-08-20 21:00:00,880,1.1096,1.1088,1.1092,2019-08-20 23:00:00
25,713,Bear,1.1223,1.1204,1.1211,729,Bull,1.1178,1.1162,1.1176,757,Bear,1.1229,1.1206,1.1217,788,Bull,1.1142,1.1131,1.1134,803,Bear,1.1158,1.115,1.1154,878,Bull,1.1088,1.1066,1.1079,2019-08-10 00:00:00,2019-08-12 16:00:00,2019-08-13 20:00:00,2019-08-15 03:00:00,2019-08-15 18:00:00,2019-08-20 21:00:00,880,1.1096,1.1088,1.1092,2019-08-20 23:00:00
26,736,Bear,1.1231,1.121,1.1211,748,Bull,1.1195,1.1182,1.1189,757,Bear,1.1229,1.1206,1.1217,788,Bull,1.1142,1.1131,1.1134,803,Bear,1.1158,1.115,1.1154,878,Bull,1.1088,1.1066,1.1079,2019-08-12 23:00:00,2019-08-13 11:00:00,2019-08-13 20:00:00,2019-08-15 03:00:00,2019-08-15 18:00:00,2019-08-20 21:00:00,880,1.1096,1.1088,1.1092,2019-08-20 23:00:00
27,713,Bear,1.1223,1.1204,1.1211,729,Bull,1.1178,1.1162,1.1176,736,Bear,1.1231,1.121,1.1211,829,Bull,1.1082,1.1066,1.1074,851,Bear,1.1114,1.1097,1.1107,924,Bull,1.1084,1.1064,1.1081,2019-08-10 00:00:00,2019-08-12 16:00:00,2019-08-12 23:00:00,2019-08-16 20:00:00,2019-08-19 18:00:00,2019-08-22 19:00:00,926,1.1099,1.108,1.1096,2019-08-22 21:00:00
28,713,Bear,1.1223,1.1204,1.1211,729,Bull,1.1178,1.1162,1.1176,736,Bear,1.1231,1.121,1.1211,829,Bull,1.1082,1.1066,1.1074,921,Bear,1.1113,1.1098,1.1099,924,Bull,1.1084,1.1064,1.1081,2019-08-10 00:00:00,2019-08-12 16:00:00,2019-08-12 23:00:00,2019-08-16 20:00:00,2019-08-22 16:00:00,2019-08-22 19:00:00,926,1.1099,1.108,1.1096,2019-08-22 21:00:00
29,713,Bear,1.1223,1.1204,1.1211,729,Bull,1.1178,1.1162,1.1176,736,Bear,1.1231,1.121,1.1211,878,Bull,1.1088,1.1066,1.1079,921,Bear,1.1113,1.1098,1.1099,924,Bull,1.1084,1.1064,1.1081,2019-08-10 00:00:00,2019-08-12 16:00:00,2019-08-12 23:00:00,2019-08-20 21:00:00,2019-08-22 16:00:00,2019-08-22 19:00:00,926,1.1099,1.108,1.1096,2019-08-22 21:00:00
30,713,Bear,1.1223,1.1204,1.1211,729,Bull,1.1178,1.1162,1.1176,757,Bear,1.1229,1.1206,1.1217,829,Bull,1.1082,1.1066,1.1074,851,Bear,1.1114,1.1097,1.1107,924,Bull,1.1084,1.1064,1.1081,2019-08-10 00:00:00,2019-08-12 16:00:00,2019-08-13 20:00:00,2019-08-16 20:00:00,2019-08-19 18:00:00,2019-08-22 19:00:00,926,1.1099,1.108,1.1096,2019-08-22 21:00:00
31,713,Bear,1.1223,1.1204,1.1211,729,Bull,1.1178,1.1162,1.1176,757,Bear,1.1229,1.1206,1.1217,829,Bull,1.1082,1.1066,1.1074,921,Bear,1.1113,1.1098,1.1099,924,Bull,1.1084,1.1064,1.1081,2019-08-10 00:00:00,2019-08-12 16:00:00,2019-08-13 20:00:00,2019-08-16 20:00:00,2019-08-22 16:00:00,2019-08-22 19:00:00,926,1.1099,1.108,1.1096,2019-08-22 21:00:00
32,713,Bear,1.1223,1.1204,1.1211,729,Bull,1.1178,1.1162,1.1176,757,Bear,1.1229,1.1206,1.1217,878,Bull,1.1088,1.1066,1.1079,921,Bear,1.1113,1.1098,1.1099,924,Bull,1.1084,1.1064,1.1081,2019-08-10 00:00:00,2019-08-12 16:00:00,2019-08-13 20:00:00,2019-08-20 21:00:00,2019-08-22 16:00:00,2019-08-22 19:00:00,926,1.1099,1.108,1.1096,2019-08-22 21:00:00
33,713,Bear,1.1223,1.1204,1.1211,729,Bull,1.1178,1.1162,1.1176,781,Bear,1.1191,1.1173,1.1178,829,Bull,1.1082,1.1066,1.1074,851,Bear,1.1114,1.1097,1.1107,924,Bull,1.1084,1.1064,1.1081,2019-08-10 00:00:00,2019-08-12 16:00:00,2019-08-14 20:00:00,2019-08-16 20:00:00,2019-08-19 18:00:00,2019-08-22 19:00:00,926,1.1099,1.108,1.1096,2019-08-22 21:00:00
34,713,Bear,1.1223,1.1204,1.1211,729,Bull,1.1178,1.1162,1.1176,781,Bear,1.1191,1.1173,1.1178,829,Bull,1.1082,1.1066,1.1074,921,Bear,1.1113,1.1098,1.1099,924,Bull,1.1084,1.1064,1.1081,2019-08-10 00:00:00,2019-08-12 16:00:00,2019-08-14 20:00:00,2019-08-16 20:00:00,2019-08-22 16:00:00,2019-08-22 19:00:00,926,1.1099,1.108,1.1096,2019-08-22 21:00:00
35,713,Bear,1.1223,1.1204,1.1211,729,Bull,1.1178,1.1162,1.1176,781,Bear,1.1191,1.1173,1.1178,878,Bull,1.1088,1.1066,1.1079,921,Bear,1.1113,1.1098,1.1099,924,Bull,1.1084,1.1064,1.1081,2019-08-10 00:00:00,2019-08-12 16:00:00,2019-08-14 20:00:00,2019-08-20 21:00:00,2019-08-22 16:00:00,2019-08-22 19:00:00,926,1.1099,1.108,1.1096,2019-08-22 21:00:00
36,736,Bear,1.1231,1.121,1.1211,748,Bull,1.1195,1.1182,1.1189,757,Bear,1.1229,1.1206,1.1217,788,Bull,1.1142,1.1131,1.1134,803,Bear,1.1158,1.115,1.1154,924,Bull,1.1084,1.1064,1.1081,2019-08-12 23:00:00,2019-08-13 11:00:00,2019-08-13 20:00:00,2019-08-15 03:00:00,2019-08-15 18:00:00,2019-08-22 19:00:00,926,1.1099,1.108,1.1096,2019-08-22 21:00:00
37,736,Bear,1.1231,1.121,1.1211,748,Bull,1.1195,1.1182,1.1189,757,Bear,1.1229,1.1206,1.1217,829,Bull,1.1082,1.1066,1.1074,851,Bear,1.1114,1.1097,1.1107,924,Bull,1.1084,1.1064,1.1081,2019-08-12 23:00:00,2019-08-13 11:00:00,2019-08-13 20:00:00,2019-08-16 20:00:00,2019-08-19 18:00:00,2019-08-22 19:00:00,926,1.1099,1.108,1.1096,2019-08-22 21:00:00
38,736,Bear,1.1231,1.121,1.1211,748,Bull,1.1195,1.1182,1.1189,757,Bear,1.1229,1.1206,1.1217,829,Bull,1.1082,1.1066,1.1074,921,Bear,1.1113,1.1098,1.1099,924,Bull,1.1084,1.1064,1.1081,2019-08-12 23:00:00,2019-08-13 11:00:00,2019-08-13 20:00:00,2019-08-16 20:00:00,2019-08-22 16:00:00,2019-08-22 19:00:00,926,1.1099,1.108,1.1096,2019-08-22 21:00:00
39,736,Bear,1.1231,1.121,1.1211,748,Bull,1.1195,1.1182,1.1189,757,Bear,1.1229,1.1206,1.1217,878,Bull,1.1088,1.1066,1.1079,921,Bear,1.1113,1.1098,1.1099,924,Bull,1.1084,1.1064,1.1081,2019-08-12 23:00:00,2019-08-13 11:00:00,2019-08-13 20:00:00,2019-08-20 21:00:00,2019-08-22 16:00:00,2019-08-22 19:00:00,926,1.1099,1.108,1.1096,2019-08-22 21:00:00
40,736,Bear,1.1231,1.121,1.1211,774,Bull,1.1173,1.1165,1.1167,781,Bear,1.1191,1.1173,1.1178,829,Bull,1.1082,1.1066,1.1074,851,Bear,1.1114,1.1097,1.1107,924,Bull,1.1084,1.1064,1.1081,2019-08-12 23:00:00,2019-08-14 13:00:00,2019-08-14 20:00:00,2019-08-16 20:00:00,2019-08-19 18:00:00,2019-08-22 19:00:00,926,1.1099,1.108,1.1096,2019-08-22 21:00:00
41,736,Bear,1.1231,1.121,1.1211,774,Bull,1.1173,1.1165,1.1167,781,Bear,1.1191,1.1173,1.1178,829,Bull,1.1082,1.1066,1.1074,921,Bear,1.1113,1.1098,1.1099,924,Bull,1.1084,1.1064,1.1081,2019-08-12 23:00:00,2019-08-14 13:00:00,2019-08-14 20:00:00,2019-08-16 20:00:00,2019-08-22 16:00:00,2019-08-22 19:00:00,926,1.1099,1.108,1.1096,2019-08-22 21:00:00
42,736,Bear,1.1231,1.121,1.1211,774,Bull,1.1173,1.1165,1.1167,781,Bear,1.1191,1.1173,1.1178,878,Bull,1.1088,1.1066,1.1079,921,Bear,1.1113,1.1098,1.1099,924,Bull,1.1084,1.1064,1.1081,2019-08-12 23:00:00,2019-08-14 13:00:00,2019-08-14 20:00:00,2019-08-20 21:00:00,2019-08-22 16:00:00,2019-08-22 19:00:00,926,1.1099,1.108,1.1096,2019-08-22 21:00:00
43,736,Bear,1.1231,1.121,1.1211,788,Bull,1.1142,1.1131,1.1134,803,Bear,1.1158,1.115,1.1154,829,Bull,1.1082,1.1066,1.1074,851,Bear,1.1114,1.1097,1.1107,924,Bull,1.1084,1.1064,1.1081,2019-08-12 23:00:00,2019-08-15 03:00:00,2019-08-15 18:00:00,2019-08-16 20:00:00,2019-08-19 18:00:00,2019-08-22 19:00:00,926,1.1099,1.108,1.1096,2019-08-22 21:00:00
44,736,Bear,1.1231,1.121,1.1211,788,Bull,1.1142,1.1131,1.1134,803,Bear,1.1158,1.115,1.1154,829,Bull,1.1082,1.1066,1.1074,921,Bear,1.1113,1.1098,1.1099,924,Bull,1.1084,1.1064,1.1081,2019-08-12 23:00:00,2019-08-15 03:00:00,2019-08-15 18:00:00,2019-08-16 20:00:00,2019-08-22 16:00:00,2019-08-22 19:00:00,926,1.1099,1.108,1.1096,2019-08-22 21:00:00
45,736,Bear,1.1231,1.121,1.1211,788,Bull,1.1142,1.1131,1.1134,803,Bear,1.1158,1.115,1.1154,878,Bull,1.1088,1.1066,1.1079,921,Bear,1.1113,1.1098,1.1099,924,Bull,1.1084,1.1064,1.1081,2019-08-12 23:00:00,2019-08-15 03:00:00,2019-08-15 18:00:00,2019-08-20 21:00:00,2019-08-22 16:00:00,2019-08-22 19:00:00,926,1.1099,1.108,1.1096,2019-08-22 21:00:00
46,757,Bear,1.1229,1.1206,1.1217,774,Bull,1.1173,1.1165,1.1167,781,Bear,1.1191,1.1173,1.1178,829,Bull,1.1082,1.1066,1.1074,851,Bear,1.1114,1.1097,1.1107,924,Bull,1.1084,1.1064,1.1081,2019-08-13 20:00:00,2019-08-14 13:00:00,2019-08-14 20:00:00,2019-08-16 20:00:00,2019-08-19 18:00:00,2019-08-22 19:00:00,926,1.1099,1.108,1.1096,2019-08-22 21:00:00
47,757,Bear,1.1229,1.1206,1.1217,774,Bull,1.1173,1.1165,1.1167,781,Bear,1.1191,1.1173,1.1178,829,Bull,1.1082,1.1066,1.1074,921,Bear,1.1113,1.1098,1.1099,924,Bull,1.1084,1.1064,1.1081,2019-08-13 20:00:00,2019-08-14 13:00:00,2019-08-14 20:00:00,2019-08-16 20:00:00,2019-08-22 16:00:00,2019-08-22 19:00:00,926,1.1099,1.108,1.1096,2019-08-22 21:00:00
48,757,Bear,1.1229,1.1206,1.1217,774,Bull,1.1173,1.1165,1.1167,781,Bear,1.1191,1.1173,1.1178,878,Bull,1.1088,1.1066,1.1079,921,Bear,1.1113,1.1098,1.1099,924,Bull,1.1084,1.1064,1.1081,2019-08-13 20:00:00,2019-08-14 13:00:00,2019-08-14 20:00:00,2019-08-20 21:00:00,2019-08-22 16:00:00,2019-08-22 19:00:00,926,1.1099,1.108,1.1096,2019-08-22 21:00:00
49,757,Bear,1.1229,1.1206,1.1217,788,Bull,1.1142,1.1131,1.1134,803,Bear,1.1158,1.115,1.1154,829,Bull,1.1082,1.1066,1.1074,851,Bear,1.1114,1.1097,1.1107,924,Bull,1.1084,1.1064,1.1081,2019-08-13 20:00:00,2019-08-15 03:00:00,2019-08-15 18:00:00,2019-08-16 20:00:00,2019-08-19 18:00:00,2019-08-22 19:00:00,926,1.1099,1.108,1.1096,2019-08-22 21:00:00
50,757,Bear,1.1229,1.1206,1.1217,788,Bull,1.1142,1.1131,1.1134,803,Bear,1.1158,1.115,1.1154,829,Bull,1.1082,1.1066,1.1074,921,Bear,1.1113,1.1098,1.1099,924,Bull,1.1084,1.1064,1.1081,2019-08-13 20:00:00,2019-08-15 03:00:00,2019-08-15 18:00:00,2019-08-16 20:00:00,2019-08-22 16:00:00,2019-08-22 19:00:00,926,1.1099,1.108,1.1096,2019-08-22 21:00:00
51,757,Bear,1.1229,1.1206,1.1217,788,Bull,1.1142,1.1131,1.1134,803,Bear,1.1158,1.115,1.1154,878,Bull,1.1088,1.1066,1.1079,921,Bear,1.1113,1.1098,1.1099,924,Bull,1.1084,1.1064,1.1081,2019-08-13 20:00:00,2019-08-15 03:00:00,2019-08-15 18:00:00,2019-08-20 21:00:00,2019-08-22 16:00:00,2019-08-22 19:00:00,926,1.1099,1.108,1.1096,2019-08-22 21:00:00
52,781,Bear,1.1191,1.1173,1.1178,788,Bull,1.1142,1.1131,1.1134,803,Bear,1.1158,1.115,1.1154,829,Bull,1.1082,1.1066,1.1074,851,Bear,1.1114,1.1097,1.1107,924,Bull,1.1084,1.1064,1.1081,2019-08-14 20:00:00,2019-08-15 03:00:00,2019-08-15 18:00:00,2019-08-16 20:00:00,2019-08-19 18:00:00,2019-08-22 19:00:00,926,1.1099,1.108,1.1096,2019-08-22 21:00:00
53,781,Bear,1.1191,1.1173,1.1178,788,Bull,1.1142,1.1131,1.1134,803,Bear,1.1158,1.115,1.1154,829,Bull,1.1082,1.1066,1.1074,921,Bear,1.1113,1.1098,1.1099,924,Bull,1.1084,1.1064,1.1081,2019-08-14 20:00:00,2019-08-15 03:00:00,2019-08-15 18:00:00,2019-08-16 20:00:00,2019-08-22 16:00:00,2019-08-22 19:00:00,926,1.1099,1.108,1.1096,2019-08-22 21:00:00
54,781,Bear,1.1191,1.1173,1.1178,788,Bull,1.1142,1.1131,1.1134,803,Bear,1.1158,1.115,1.1154,878,Bull,1.1088,1.1066,1.1079,921,Bear,1.1113,1.1098,1.1099,924,Bull,1.1084,1.1064,1.1081,2019-08-14 20:00:00,2019-08-15 03:00:00,2019-08-15 18:00:00,2019-08-20 21:00:00,2019-08-22 16:00:00,2019-08-22 19:00:00,926,1.1099,1.108,1.1096,2019-08-22 21:00:00
55,713,Bear,1.1223,1.1204,1.1211,729,Bull,1.1178,1.1162,1.1176,736,Bear,1.1231,1.121,1.1211,829,Bull,1.1082,1.1066,1.1074,851,Bear,1.1114,1.1097,1.1107,947,Bull,1.1061,1.1052,1.1055,2019-08-10 00:00:00,2019-08-12 16:00:00,2019-08-12 23:00:00,2019-08-16 20:00:00,2019-08-19 18:00:00,2019-08-23 18:00:00,949,1.1073,1.1057,1.1064,2019-08-23 20:00:00
56,713,Bear,1.1223,1.1204,1.1211,729,Bull,1.1178,1.1162,1.1176,736,Bear,1.1231,1.121,1.1211,829,Bull,1.1082,1.1066,1.1074,921,Bear,1.1113,1.1098,1.1099,947,Bull,1.1061,1.1052,1.1055,2019-08-10 00:00:00,2019-08-12 16:00:00,2019-08-12 23:00:00,2019-08-16 20:00:00,2019-08-22 16:00:00,2019-08-23 18:00:00,949,1.1073,1.1057,1.1064,2019-08-23 20:00:00
