Date,open,high,low,close,spread
2016-01-03 22:00:00+00:00,1.0874,1.0874,1.08666,1.0867,0.00017328936
2016-01-03 23:00:00+00:00,1.08669,1.08669,1.08454,1.08518,7.6581e-05
2016-01-04 00:00:00+00:00,1.085175,1.085785,1.08433,1.08455,3.2869004e-05
2016-01-04 01:00:00+00:00,1.084545,1.086185,1.08273,1.08601,3.3712004e-05
2016-01-04 02:00:00+00:00,1.086005,1.087575,1.085845,1.087165,3.8202368e-05
2016-01-04 03:00:00+00:00,1.087175,1.0873001,1.086715,1.0871301,3.3730736e-05
2016-01-04 04:00:00+00:00,1.087135,1.0883551,1.0869601,1.08792,2.9525647e-05
2016-01-04 05:00:00+00:00,1.08795,1.090475,1.087415,1.08975,2.9314127e-05
2016-01-04 06:00:00+00:00,1.08974,1.09026,1.0884249,1.08891,3.1299438e-05
2016-01-04 07:00:00+00:00,1.08891,1.092025,1.088195,1.091265,2.6671984e-05
2016-01-04 08:00:00+00:00,1.0912399,1.09464,1.09108,1.09243,2.5117897e-05
2016-01-04 09:00:00+00:00,1.092435,1.093035,1.091275,1.092985,1.9767884e-05
2016-01-04 10:00:00+00:00,1.09293,1.09361,1.0905399,1.09058,2.0712116e-05
2016-01-04 11:00:00+00:00,1.090595,1.09173,1.08978,1.091725,2.16229e-05
2016-01-04 12:00:00+00:00,1.091705,1.09251,1.089675,1.090685,2.0983976e-05
2016-01-04 13:00:00+00:00,1.09066,1.09066,1.084605,1.08548,1.9963642e-05
2016-01-04 14:00:00+00:00,1.085485,1.086305,1.08335,1.08371,2.095081e-05
2016-01-04 15:00:00+00:00,1.08366,1.08478,1.08013,1.080155,2.1312102e-05
2016-01-04 16:00:00+00:00,1.08017,1.0812399,1.078125,1.080335,2.0528363e-05
2016-01-04 17:00:00+00:00,1.080315,1.08233,1.08002,1.081805,2.2087894e-05
2016-01-04 18:00:00+00:00,1.08182,1.082475,1.081275,1.08222,2.34571e-05
2016-01-04 19:00:00+00:00,1.082225,1.0828149,1.0815849,1.082765,2.4744279e-05
2016-01-04 20:00:00+00:00,1.0827351,1.083725,1.082625,1.0829,2.6008494e-05
2016-01-04 21:00:00+00:00,1.0829101,1.083715,1.08289,1.0831101,4.453229e-05
2016-01-04 22:00:00+00:00,1.083145,1.083305,1.082715,1.08295,0.00011595359
2016-01-04 23:00:00+00:00,1.0829301,1.0829301,1.08236,1.0823951,5.7606274e-05
2016-01-05 00:00:00+00:00,1.082405,1.08347,1.081815,1.08314,3.4157485e-05
2016-01-05 01:00:00+00:00,1.083155,1.083895,1.08223,1.08251,3.3921893e-05
2016-01-05 02:00:00+00:00,1.08245,1.082865,1.081545,1.0816951,3.1989464e-05
2016-01-05 03:00:00+00:00,1.0817001,1.08214,1.0815151,1.081945,3.0205214e-05
2016-01-05 04:00:00+00:00,1.081955,1.082595,1.081915,1.082265,3.3377735e-05
2016-01-05 05:00:00+00:00,1.082265,1.08346,1.0821149,1.083135,3.1301603e-05
2016-01-05 06:00:00+00:00,1.08314,1.08367,1.082495,1.08278,3.103981e-05
2016-01-05 07:00:00+00:00,1.082775,1.082895,1.080435,1.08087,2.4415356e-05
2016-01-05 08:00:00+00:00,1.08088,1.081855,1.07855,1.078975,2.0216514e-05
2016-01-05 09:00:00+00:00,1.078965,1.07989,1.077275,1.077395,1.9055278e-05
2016-01-05 10:00:00+00:00,1.07743,1.07849,1.0764999,1.076815,1.97705e-05
