,e_serial_p0,Direction_p0,e_high_p0,e_low_p0,e_close_p0,e_serial_p1,Direction_p1,e_high_p1,e_low_p1,e_close_p1,e_serial_p2,Direction_p2,e_high_p2,e_low_p2,e_close_p2,e_serial_p3,Direction_p3,e_high_p3,e_low_p3,e_close_p3,e_serial_p4,Direction_p4,e_high_p4,e_low_p4,e_close_p4,e_serial_p5,Direction_p5,e_high_p5,e_low_p5,e_close_p5,w0,w1,w2,w3,w4,w5,c_serial,c_high,c_low,c_close,c_time
38,1253,Bull,1.2059,1.2045,1.2047,1263,Bear,1.2101,1.2063,1.2069,1272,Bull,1.2058,1.2051,1.2056,1410,Bear,1.2273,1.223,1.2253,1428,Bull,1.2214,1.2194,1.2206,1481,Bear,1.231,1.2272,1.2289,2019-08-14 09:00:00,2019-08-14 19:00:00,2019-08-15 04:00:00,2019-08-22 22:00:00,2019-08-23 16:00:00,2019-08-27 21:00:00,1500,1.2256,1.2156,1.2191,2019-08-28 16:00:00
39,1253,Bull,1.2059,1.2045,1.2047,1263,Bear,1.2101,1.2063,1.2069,1272,Bull,1.2058,1.2051,1.2056,1439,Bear,1.2294,1.2283,1.2283,1458,Bull,1.223,1.2208,1.2222,1481,Bear,1.231,1.2272,1.2289,2019-08-14 09:00:00,2019-08-14 19:00:00,2019-08-15 04:00:00,2019-08-24 03:00:00,2019-08-26 22:00:00,2019-08-27 21:00:00,1500,1.2256,1.2156,1.2191,2019-08-28 16:00:00
40,1253,Bull,1.2059,1.2045,1.2047,1312,Bear,1.2176,1.2162,1.2168,1359,Bull,1.2086,1.2065,1.2084,1410,Bear,1.2273,1.223,1.2253,1428,Bull,1.2214,1.2194,1.2206,1481,Bear,1.231,1.2272,1.2289,2019-08-14 09:00:00,2019-08-16 20:00:00,2019-08-20 19:00:00,2019-08-22 22:00:00,2019-08-23 16:00:00,2019-08-27 21:00:00,1500,1.2256,1.2156,1.2191,2019-08-28 16:00:00
41,1253,Bull,1.2059,1.2045,1.2047,1312,Bear,1.2176,1.2162,1.2168,1359,Bull,1.2086,1.2065,1.2084,1439,Bear,1.2294,1.2283,1.2283,1458,Bull,1.223,1.2208,1.2222,1481,Bear,1.231,1.2272,1.2289,2019-08-14 09:00:00,2019-08-16 20:00:00,2019-08-20 19:00:00,2019-08-24 03:00:00,2019-08-26 22:00:00,2019-08-27 21:00:00,1500,1.2256,1.2156,1.2191,2019-08-28 16:00:00
42,1272,Bull,1.2058,1.2051,1.2056,1312,Bear,1.2176,1.2162,1.2168,1359,Bull,1.2086,1.2065,1.2084,1410,Bear,1.2273,1.223,1.2253,1428,Bull,1.2214,1.2194,1.2206,1481,Bear,1.231,1.2272,1.2289,2019-08-15 04:00:00,2019-08-16 20:00:00,2019-08-20 19:00:00,2019-08-22 22:00:00,2019-08-23 16:00:00,2019-08-27 21:00:00,1500,1.2256,1.2156,1.2191,2019-08-28 16:00:00
43,1272,Bull,1.2058,1.2051,1.2056,1312,Bear,1.2176,1.2162,1.2168,1359,Bull,1.2086,1.2065,1.2084,1439,Bear,1.2294,1.2283,1.2283,1458,Bull,1.223,1.2208,1.2222,1481,Bear,1.231,1.2272,1.2289,2019-08-15 04:00:00,2019-08-16 20:00:00,2019-08-20 19:00:00,2019-08-24 03:00:00,2019-08-26 22:00:00,2019-08-27 21:00:00,1500,1.2256,1.2156,1.2191,2019-08-28 16:00:00
44,1439,Bear,1.2294,1.2283,1.2283,1458,Bull,1.223,1.2208,1.2222,1481,Bear,1.231,1.2272,1.2289,1557,Bull,1.217,1.2139,1.2149,1570,Bear,1.2175,1.2161,1.2161,1578,Bull,1.207,1.2036,1.2062,2019-08-24 03:00:00,2019-08-26 22:00:00,2019-08-27 21:00:00,2019-08-31 01:00:00,2019-09-02 14:00:00,2019-09-02 22:00:00,1580,1.2077,1.2051,1.2077,2019-09-03 00:00:00
45,1595,Bull,1.1997,1.1959,1.1978,1647,Bear,1.2354,1.2332,1.2337,1691,Bull,1.2276,1.2233,1.2268,1800,Bear,1.2506,1.2489,1.2502,1835,Bull,1.2426,1.2393,1.2398,1845,Bear,1.2528,1.2503,1.2508,2019-09-03 15:00:00,2019-09-05 19:00:00,2019-09-09 15:00:00,2019-09-14 04:00:00,2019-09-17 15:00:00,2019-09-18 01:00:00,1847,1.2504,1.2495,1.2503,2019-09-18 03:00:00
46,1906,Bear,1.2582,1.256,1.2567,1937,Bull,1.2426,1.2413,1.2417,1962,Bear,1.2503,1.2471,1.2479,2076,Bull,1.23,1.226,1.2284,2079,Bear,1.2313,1.2266,1.2267,2081,Bull,1.224,1.2205,1.2206,2019-09-20 14:00:00,2019-09-23 21:00:00,2019-09-24 22:00:00,2019-10-01 16:00:00,2019-10-01 19:00:00,2019-10-01 21:00:00,2083,1.2258,1.222,1.2242,2019-10-01 23:00:00
47,1906,Bear,1.2582,1.256,1.2567,1937,Bull,1.2426,1.2413,1.2417,1962,Bear,1.2503,1.2471,1.2479,2081,Bull,1.224,1.2205,1.2206,2130,Bear,1.2413,1.2371,1.2403,2202,Bull,1.222,1.2195,1.2214,2019-09-20 14:00:00,2019-09-23 21:00:00,2019-09-24 22:00:00,2019-10-01 21:00:00,2019-10-03 22:00:00,2019-10-08 22:00:00,2207,1.2227,1.2211,1.2222,2019-10-09 03:00:00
48,2081,Bull,1.224,1.2205,1.2206,2130,Bear,1.2413,1.2371,1.2403,2202,Bull,1.222,1.2195,1.2214,2274,Bear,1.2708,1.2637,1.2689,2296,Bull,1.2562,1.2516,1.2562,2323,Bear,1.28,1.2718,1.2735,2019-10-01 21:00:00,2019-10-03 22:00:00,2019-10-08 22:00:00,2019-10-11 22:00:00,2019-10-14 20:00:00,2019-10-15 23:00:00,2339,1.2756,1.2673,1.2706,2019-10-16 15:00:00
49,2081,Bull,1.224,1.2205,1.2206,2130,Bear,1.2413,1.2371,1.2403,2202,Bull,1.222,1.2195,1.2214,2274,Bear,1.2708,1.2637,1.2689,2296,Bull,1.2562,1.2516,1.2562,2416,Bear,1.3013,1.2988,1.2992,2019-10-01 21:00:00,2019-10-03 22:00:00,2019-10-08 22:00:00,2019-10-11 22:00:00,2019-10-14 20:00:00,2019-10-21 20:00:00,2418,1.3009,1.2959,1.2984,2019-10-21 22:00:00
50,2081,Bull,1.224,1.2205,1.2206,2130,Bear,1.2413,1.2371,1.2403,2202,Bull,1.222,1.2195,1.2214,2323,Bear,1.28,1.2718,1.2735,2341,Bull,1.2784,1.2656,1.2762,2416,Bear,1.3013,1.2988,1.2992,2019-10-01 21:00:00,2019-10-03 22:00:00,2019-10-08 22:00:00,2019-10-15 23:00:00,2019-10-16 17:00:00,2019-10-21 20:00:00,2418,1.3009,1.2959,1.2984,2019-10-21 22:00:00
51,2995,Bull,1.2835,1.2823,1.2829,3018,Bear,1.2912,1.2895,1.2908,3058,Bull,1.2848,1.2827,1.2834,3164,Bear,1.3012,1.3001,1.3008,3178,Bull,1.2996,1.2983,1.2995,3203,Bear,1.3148,1.3129,1.3135,2019-11-23 00:00:00,2019-11-25 23:00:00,2019-11-27 15:00:00,2019-12-04 01:00:00,2019-12-04 15:00:00,2019-12-05 16:00:00,3205,1.3138,1.3125,1.3137,2019-12-05 18:00:00
52,2995,Bull,1.2835,1.2823,1.2829,3073,Bear,1.2951,1.292,1.2946,3108,Bull,1.291,1.2879,1.2889,3164,Bear,1.3012,1.3001,1.3008,3178,Bull,1.2996,1.2983,1.2995,3203,Bear,1.3148,1.3129,1.3135,2019-11-23 00:00:00,2019-11-28 06:00:00,2019-11-29 17:00:00,2019-12-04 01:00:00,2019-12-04 15:00:00,2019-12-05 16:00:00,3205,1.3138,1.3125,1.3137,2019-12-05 18:00:00
53,3058,Bull,1.2848,1.2827,1.2834,3073,Bear,1.2951,1.292,1.2946,3108,Bull,1.291,1.2879,1.2889,3164,Bear,1.3012,1.3001,1.3008,3178,Bull,1.2996,1.2983,1.2995,3203,Bear,1.3148,1.3129,1.3135,2019-11-27 15:00:00,2019-11-28 06:00:00,2019-11-29 17:00:00,2019-12-04 01:00:00,2019-12-04 15:00:00,2019-12-05 16:00:00,3205,1.3138,1.3125,1.3137,2019-12-05 18:00:00
54,2995,Bull,1.2835,1.2823,1.2829,3018,Bear,1.2912,1.2895,1.2908,3058,Bull,1.2848,1.2827,1.2834,3164,Bear,1.3012,1.3001,1.3008,3178,Bull,1.2996,1.2983,1.2995,3212,Bear,1.3166,1.3152,1.3158,2019-11-23 00:00:00,2019-11-25 23:00:00,2019-11-27 15:00:00,2019-12-04 01:00:00,2019-12-04 15:00:00,2019-12-06 01:00:00,3227,1.316,1.3128,1.3134,2019-12-06 16:00:00
55,2995,Bull,1.2835,1.2823,1.2829,3073,Bear,1.2951,1.292,1.2946,3108,Bull,1.291,1.2879,1.2889,3164,Bear,1.3012,1.3001,1.3008,3178,Bull,1.2996,1.2983,1.2995,3212,Bear,1.3166,1.3152,1.3158,2019-11-23 00:00:00,2019-11-28 06:00:00,2019-11-29 17:00:00,2019-12-04 01:00:00,2019-12-04 15:00:00,2019-12-06 01:00:00,3227,1.316,1.3128,1.3134,2019-12-06 16:00:00
